StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-05-02T18:30:00Z,APXMIDP,2026-05-02,40,151.14,2758.250
2026-05-02T18:30:00Z,N2EXMIDP,2026-05-02,40,0.00,0.000
2026-05-02T18:00:00Z,APXMIDP,2026-05-02,39,152.20,2731.350
2026-05-02T18:00:00Z,N2EXMIDP,2026-05-02,39,0.00,0.000
2026-05-02T17:30:00Z,APXMIDP,2026-05-02,38,143.88,2777.450
2026-05-02T17:30:00Z,N2EXMIDP,2026-05-02,38,0.00,0.000
2026-05-02T17:00:00Z,APXMIDP,2026-05-02,37,142.98,3211.600
2026-05-02T17:00:00Z,N2EXMIDP,2026-05-02,37,0.00,0.000
2026-05-02T16:30:00Z,APXMIDP,2026-05-02,36,135.82,2856.750
2026-05-02T16:30:00Z,N2EXMIDP,2026-05-02,36,0.00,0.000
2026-05-02T16:00:00Z,APXMIDP,2026-05-02,35,128.63,2583.950
2026-05-02T16:00:00Z,N2EXMIDP,2026-05-02,35,0.00,0.000
2026-05-02T15:30:00Z,APXMIDP,2026-05-02,34,95.76,3210.000
2026-05-02T15:30:00Z,N2EXMIDP,2026-05-02,34,0.00,0.000
2026-05-02T15:00:00Z,APXMIDP,2026-05-02,33,98.22,2363.600
2026-05-02T15:00:00Z,N2EXMIDP,2026-05-02,33,0.00,0.000
2026-05-02T14:30:00Z,APXMIDP,2026-05-02,32,88.73,2063.200
2026-05-02T14:30:00Z,N2EXMIDP,2026-05-02,32,0.00,0.000
2026-05-02T14:00:00Z,APXMIDP,2026-05-02,31,75.22,2180.600
2026-05-02T14:00:00Z,N2EXMIDP,2026-05-02,31,0.00,0.000
2026-05-02T13:30:00Z,APXMIDP,2026-05-02,30,63.77,3175.800
2026-05-02T13:30:00Z,N2EXMIDP,2026-05-02,30,0.00,0.000
2026-05-02T13:00:00Z,APXMIDP,2026-05-02,29,56.06,3039.700
2026-05-02T13:00:00Z,N2EXMIDP,2026-05-02,29,0.00,0.000
2026-05-02T12:30:00Z,APXMIDP,2026-05-02,28,67.99,2268.350
2026-05-02T12:30:00Z,N2EXMIDP,2026-05-02,28,0.00,0.000
2026-05-02T12:00:00Z,APXMIDP,2026-05-02,27,65.46,2726.750
2026-05-02T12:00:00Z,N2EXMIDP,2026-05-02,27,0.00,0.000
2026-05-02T11:30:00Z,APXMIDP,2026-05-02,26,63.77,2359.500
2026-05-02T11:30:00Z,N2EXMIDP,2026-05-02,26,0.00,0.000
2026-05-02T11:00:00Z,APXMIDP,2026-05-02,25,63.94,1965.150
2026-05-02T11:00:00Z,N2EXMIDP,2026-05-02,25,0.00,0.000
2026-05-02T10:30:00Z,APXMIDP,2026-05-02,24,67.60,2013.750
2026-05-02T10:30:00Z,N2EXMIDP,2026-05-02,24,0.00,0.000
2026-05-02T10:00:00Z,APXMIDP,2026-05-02,23,77.85,2034.750
2026-05-02T10:00:00Z,N2EXMIDP,2026-05-02,23,0.00,0.000
2026-05-02T09:30:00Z,APXMIDP,2026-05-02,22,79.78,1922.000
2026-05-02T09:30:00Z,N2EXMIDP,2026-05-02,22,0.00,0.000
2026-05-02T09:00:00Z,APXMIDP,2026-05-02,21,84.30,1880.400
2026-05-02T09:00:00Z,N2EXMIDP,2026-05-02,21,0.00,0.000
2026-05-02T08:30:00Z,APXMIDP,2026-05-02,20,84.28,1477.450
2026-05-02T08:30:00Z,N2EXMIDP,2026-05-02,20,0.00,0.000
2026-05-02T08:00:00Z,APXMIDP,2026-05-02,19,87.93,1556.100
2026-05-02T08:00:00Z,N2EXMIDP,2026-05-02,19,0.00,0.000
2026-05-02T07:30:00Z,APXMIDP,2026-05-02,18,97.01,1564.350
2026-05-02T07:30:00Z,N2EXMIDP,2026-05-02,18,0.00,0.000
2026-05-02T07:00:00Z,APXMIDP,2026-05-02,17,101.35,1442.100
2026-05-02T07:00:00Z,N2EXMIDP,2026-05-02,17,0.00,0.000
2026-05-02T06:30:00Z,APXMIDP,2026-05-02,16,101.21,1196.000
2026-05-02T06:30:00Z,N2EXMIDP,2026-05-02,16,0.00,0.000
2026-05-02T06:00:00Z,APXMIDP,2026-05-02,15,100.21,1202.350
2026-05-02T06:00:00Z,N2EXMIDP,2026-05-02,15,0.00,0.000
2026-05-02T05:30:00Z,APXMIDP,2026-05-02,14,96.92,1033.700
2026-05-02T05:30:00Z,N2EXMIDP,2026-05-02,14,0.00,0.000
2026-05-02T05:00:00Z,APXMIDP,2026-05-02,13,95.60,1051.400
2026-05-02T05:00:00Z,N2EXMIDP,2026-05-02,13,0.00,0.000
2026-05-02T04:30:00Z,APXMIDP,2026-05-02,12,99.95,1030.250
2026-05-02T04:30:00Z,N2EXMIDP,2026-05-02,12,0.00,0.000
2026-05-02T04:00:00Z,APXMIDP,2026-05-02,11,100.83,1114.550
2026-05-02T04:00:00Z,N2EXMIDP,2026-05-02,11,0.00,0.000
2026-05-02T03:30:00Z,APXMIDP,2026-05-02,10,99.94,990.350
2026-05-02T03:30:00Z,N2EXMIDP,2026-05-02,10,0.00,0.000
2026-05-02T03:00:00Z,APXMIDP,2026-05-02,9,98.28,945.250
2026-05-02T03:00:00Z,N2EXMIDP,2026-05-02,9,0.00,0.000
2026-05-02T02:30:00Z,APXMIDP,2026-05-02,8,97.30,1054.600
2026-05-02T02:30:00Z,N2EXMIDP,2026-05-02,8,0.00,0.000
2026-05-02T02:00:00Z,APXMIDP,2026-05-02,7,96.23,907.300
2026-05-02T02:00:00Z,N2EXMIDP,2026-05-02,7,0.00,0.000
2026-05-02T01:30:00Z,APXMIDP,2026-05-02,6,98.83,1253.700
2026-05-02T01:30:00Z,N2EXMIDP,2026-05-02,6,0.00,0.000
2026-05-02T01:00:00Z,APXMIDP,2026-05-02,5,99.84,1194.600
2026-05-02T01:00:00Z,N2EXMIDP,2026-05-02,5,0.00,0.000
2026-05-02T00:30:00Z,APXMIDP,2026-05-02,4,98.58,1443.650
2026-05-02T00:30:00Z,N2EXMIDP,2026-05-02,4,0.00,0.000
2026-05-02T00:00:00Z,APXMIDP,2026-05-02,3,101.48,1361.150
2026-05-02T00:00:00Z,N2EXMIDP,2026-05-02,3,0.00,0.000
2026-05-01T23:30:00Z,APXMIDP,2026-05-02,2,98.96,1815.100
2026-05-01T23:30:00Z,N2EXMIDP,2026-05-02,2,0.00,0.000
2026-05-01T23:00:00Z,APXMIDP,2026-05-02,1,100.78,1913.900
2026-05-01T23:00:00Z,N2EXMIDP,2026-05-02,1,0.00,0.000
2026-05-01T22:30:00Z,APXMIDP,2026-05-01,48,104.18,1884.000
2026-05-01T22:30:00Z,N2EXMIDP,2026-05-01,48,0.00,0.000
2026-05-01T22:00:00Z,APXMIDP,2026-05-01,47,102.10,2055.100
2026-05-01T22:00:00Z,N2EXMIDP,2026-05-01,47,0.00,0.000
2026-05-01T21:30:00Z,APXMIDP,2026-05-01,46,112.42,2732.050
2026-05-01T21:30:00Z,N2EXMIDP,2026-05-01,46,0.00,0.000
2026-05-01T21:00:00Z,APXMIDP,2026-05-01,45,116.82,2733.900
2026-05-01T21:00:00Z,N2EXMIDP,2026-05-01,45,0.00,0.000
2026-05-01T20:30:00Z,APXMIDP,2026-05-01,44,113.88,3166.350
2026-05-01T20:30:00Z,N2EXMIDP,2026-05-01,44,0.00,0.000
2026-05-01T20:00:00Z,APXMIDP,2026-05-01,43,134.45,3747.050
2026-05-01T20:00:00Z,N2EXMIDP,2026-05-01,43,0.00,0.000
2026-05-01T19:30:00Z,APXMIDP,2026-05-01,42,150.33,3648.250
2026-05-01T19:30:00Z,N2EXMIDP,2026-05-01,42,0.00,0.000
2026-05-01T19:00:00Z,APXMIDP,2026-05-01,41,149.39,3698.650
2026-05-01T19:00:00Z,N2EXMIDP,2026-05-01,41,0.00,0.000
2026-05-01T18:30:00Z,APXMIDP,2026-05-01,40,154.71,3578.750
2026-05-01T18:30:00Z,N2EXMIDP,2026-05-01,40,0.00,0.000
2026-05-01T18:00:00Z,APXMIDP,2026-05-01,39,145.83,3208.900
2026-05-01T18:00:00Z,N2EXMIDP,2026-05-01,39,0.00,0.000
2026-05-01T17:30:00Z,APXMIDP,2026-05-01,38,137.08,2546.950
2026-05-01T17:30:00Z,N2EXMIDP,2026-05-01,38,0.00,0.000
2026-05-01T17:00:00Z,APXMIDP,2026-05-01,37,134.01,2698.850
2026-05-01T17:00:00Z,N2EXMIDP,2026-05-01,37,0.00,0.000
2026-05-01T16:30:00Z,APXMIDP,2026-05-01,36,120.78,2598.250
2026-05-01T16:30:00Z,N2EXMIDP,2026-05-01,36,0.00,0.000
2026-05-01T16:00:00Z,APXMIDP,2026-05-01,35,115.15,2734.800
2026-05-01T16:00:00Z,N2EXMIDP,2026-05-01,35,0.00,0.000
2026-05-01T15:30:00Z,APXMIDP,2026-05-01,34,107.83,3075.350
2026-05-01T15:30:00Z,N2EXMIDP,2026-05-01,34,0.00,0.000
2026-05-01T15:00:00Z,APXMIDP,2026-05-01,33,108.76,2823.650
2026-05-01T15:00:00Z,N2EXMIDP,2026-05-01,33,0.00,0.000
2026-05-01T14:30:00Z,APXMIDP,2026-05-01,32,99.75,2712.000
2026-05-01T14:30:00Z,N2EXMIDP,2026-05-01,32,0.00,0.000
2026-05-01T14:00:00Z,APXMIDP,2026-05-01,31,99.13,3022.500
2026-05-01T14:00:00Z,N2EXMIDP,2026-05-01,31,0.00,0.000
2026-05-01T13:30:00Z,APXMIDP,2026-05-01,30,99.45,3558.100
2026-05-01T13:30:00Z,N2EXMIDP,2026-05-01,30,0.00,0.000
2026-05-01T13:00:00Z,APXMIDP,2026-05-01,29,96.36,3623.250
2026-05-01T13:00:00Z,N2EXMIDP,2026-05-01,29,0.00,0.000
2026-05-01T12:30:00Z,APXMIDP,2026-05-01,28,90.53,4413.450
2026-05-01T12:30:00Z,N2EXMIDP,2026-05-01,28,0.00,0.000
2026-05-01T12:00:00Z,APXMIDP,2026-05-01,27,94.21,4227.550
2026-05-01T12:00:00Z,N2EXMIDP,2026-05-01,27,0.00,0.000
2026-05-01T11:30:00Z,APXMIDP,2026-05-01,26,98.96,2891.200
2026-05-01T11:30:00Z,N2EXMIDP,2026-05-01,26,0.00,0.000
2026-05-01T11:00:00Z,APXMIDP,2026-05-01,25,96.83,2983.450
2026-05-01T11:00:00Z,N2EXMIDP,2026-05-01,25,0.00,0.000
2026-05-01T10:30:00Z,APXMIDP,2026-05-01,24,97.01,2618.250
2026-05-01T10:30:00Z,N2EXMIDP,2026-05-01,24,0.00,0.000
2026-05-01T10:00:00Z,APXMIDP,2026-05-01,23,109.50,2465.350
2026-05-01T10:00:00Z,N2EXMIDP,2026-05-01,23,0.00,0.000
2026-05-01T09:30:00Z,APXMIDP,2026-05-01,22,110.93,2828.100
2026-05-01T09:30:00Z,N2EXMIDP,2026-05-01,22,0.00,0.000
2026-05-01T09:00:00Z,APXMIDP,2026-05-01,21,119.74,2608.150
2026-05-01T09:00:00Z,N2EXMIDP,2026-05-01,21,0.00,0.000
2026-05-01T08:30:00Z,APXMIDP,2026-05-01,20,120.86,2922.500
2026-05-01T08:30:00Z,N2EXMIDP,2026-05-01,20,0.00,0.000
2026-05-01T08:00:00Z,APXMIDP,2026-05-01,19,118.97,3324.400
2026-05-01T08:00:00Z,N2EXMIDP,2026-05-01,19,0.00,0.000
