StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-05-18T23:00:00Z,APXMIDP,2026-05-19,1,96.70,2183.800
2026-05-18T23:00:00Z,N2EXMIDP,2026-05-19,1,0.00,0.000
2026-05-18T22:30:00Z,APXMIDP,2026-05-18,48,103.35,2082.600
2026-05-18T22:30:00Z,N2EXMIDP,2026-05-18,48,0.00,0.000
2026-05-18T22:00:00Z,APXMIDP,2026-05-18,47,114.17,2230.550
2026-05-18T22:00:00Z,N2EXMIDP,2026-05-18,47,0.00,0.000
2026-05-18T21:30:00Z,APXMIDP,2026-05-18,46,114.18,3647.400
2026-05-18T21:30:00Z,N2EXMIDP,2026-05-18,46,0.00,0.000
2026-05-18T21:00:00Z,APXMIDP,2026-05-18,45,114.88,3251.550
2026-05-18T21:00:00Z,N2EXMIDP,2026-05-18,45,0.00,0.000
2026-05-18T20:30:00Z,APXMIDP,2026-05-18,44,117.62,3041.400
2026-05-18T20:30:00Z,N2EXMIDP,2026-05-18,44,0.00,0.000
2026-05-18T20:00:00Z,APXMIDP,2026-05-18,43,117.42,2773.300
2026-05-18T20:00:00Z,N2EXMIDP,2026-05-18,43,0.00,0.000
2026-05-18T19:30:00Z,APXMIDP,2026-05-18,42,122.21,3011.550
2026-05-18T19:30:00Z,N2EXMIDP,2026-05-18,42,0.00,0.000
2026-05-18T19:00:00Z,APXMIDP,2026-05-18,41,126.57,3701.850
2026-05-18T19:00:00Z,N2EXMIDP,2026-05-18,41,0.00,0.000
2026-05-18T18:30:00Z,APXMIDP,2026-05-18,40,122.42,3599.850
2026-05-18T18:30:00Z,N2EXMIDP,2026-05-18,40,0.00,0.000
2026-05-18T18:00:00Z,APXMIDP,2026-05-18,39,124.99,3577.750
2026-05-18T18:00:00Z,N2EXMIDP,2026-05-18,39,0.00,0.000
2026-05-18T17:30:00Z,APXMIDP,2026-05-18,38,125.86,3619.900
2026-05-18T17:30:00Z,N2EXMIDP,2026-05-18,38,0.00,0.000
2026-05-18T17:00:00Z,APXMIDP,2026-05-18,37,126.14,3594.750
2026-05-18T17:00:00Z,N2EXMIDP,2026-05-18,37,0.00,0.000
2026-05-18T16:30:00Z,APXMIDP,2026-05-18,36,108.99,3402.150
2026-05-18T16:30:00Z,N2EXMIDP,2026-05-18,36,0.00,0.000
2026-05-18T16:00:00Z,APXMIDP,2026-05-18,35,123.45,2901.250
2026-05-18T16:00:00Z,N2EXMIDP,2026-05-18,35,0.00,0.000
2026-05-18T15:30:00Z,APXMIDP,2026-05-18,34,104.96,2735.650
2026-05-18T15:30:00Z,N2EXMIDP,2026-05-18,34,0.00,0.000
2026-05-18T15:00:00Z,APXMIDP,2026-05-18,33,102.55,3194.850
2026-05-18T15:00:00Z,N2EXMIDP,2026-05-18,33,0.00,0.000
2026-05-18T14:30:00Z,APXMIDP,2026-05-18,32,101.74,2993.900
2026-05-18T14:30:00Z,N2EXMIDP,2026-05-18,32,0.00,0.000
2026-05-18T14:00:00Z,APXMIDP,2026-05-18,31,98.28,2354.200
2026-05-18T14:00:00Z,N2EXMIDP,2026-05-18,31,0.00,0.000
2026-05-18T13:30:00Z,APXMIDP,2026-05-18,30,99.06,2751.350
2026-05-18T13:30:00Z,N2EXMIDP,2026-05-18,30,0.00,0.000
2026-05-18T13:00:00Z,APXMIDP,2026-05-18,29,99.87,2964.150
2026-05-18T13:00:00Z,N2EXMIDP,2026-05-18,29,0.00,0.000
2026-05-18T12:30:00Z,APXMIDP,2026-05-18,28,102.65,3036.200
2026-05-18T12:30:00Z,N2EXMIDP,2026-05-18,28,0.00,0.000
2026-05-18T12:00:00Z,APXMIDP,2026-05-18,27,103.60,2739.000
2026-05-18T12:00:00Z,N2EXMIDP,2026-05-18,27,0.00,0.000
2026-05-18T11:30:00Z,APXMIDP,2026-05-18,26,113.78,2103.950
2026-05-18T11:30:00Z,N2EXMIDP,2026-05-18,26,0.00,0.000
2026-05-18T11:00:00Z,APXMIDP,2026-05-18,25,122.70,2084.250
2026-05-18T11:00:00Z,N2EXMIDP,2026-05-18,25,0.00,0.000
2026-05-18T10:30:00Z,APXMIDP,2026-05-18,24,121.66,2137.400
2026-05-18T10:30:00Z,N2EXMIDP,2026-05-18,24,0.00,0.000
2026-05-18T10:00:00Z,APXMIDP,2026-05-18,23,117.60,2721.700
2026-05-18T10:00:00Z,N2EXMIDP,2026-05-18,23,0.00,0.000
2026-05-18T09:30:00Z,APXMIDP,2026-05-18,22,125.25,2496.650
2026-05-18T09:30:00Z,N2EXMIDP,2026-05-18,22,0.00,0.000
2026-05-18T09:00:00Z,APXMIDP,2026-05-18,21,121.73,2658.750
2026-05-18T09:00:00Z,N2EXMIDP,2026-05-18,21,0.00,0.000
2026-05-18T08:30:00Z,APXMIDP,2026-05-18,20,120.81,2583.550
2026-05-18T08:30:00Z,N2EXMIDP,2026-05-18,20,0.00,0.000
2026-05-18T08:00:00Z,APXMIDP,2026-05-18,19,121.82,2597.050
2026-05-18T08:00:00Z,N2EXMIDP,2026-05-18,19,0.00,0.000
2026-05-18T07:30:00Z,APXMIDP,2026-05-18,18,120.84,2735.450
2026-05-18T07:30:00Z,N2EXMIDP,2026-05-18,18,0.00,0.000
2026-05-18T07:00:00Z,APXMIDP,2026-05-18,17,128.38,2606.850
2026-05-18T07:00:00Z,N2EXMIDP,2026-05-18,17,0.00,0.000
2026-05-18T06:30:00Z,APXMIDP,2026-05-18,16,128.79,2196.900
2026-05-18T06:30:00Z,N2EXMIDP,2026-05-18,16,0.00,0.000
2026-05-18T06:00:00Z,APXMIDP,2026-05-18,15,126.49,2099.300
2026-05-18T06:00:00Z,N2EXMIDP,2026-05-18,15,0.00,0.000
2026-05-18T05:30:00Z,APXMIDP,2026-05-18,14,137.81,1735.750
2026-05-18T05:30:00Z,N2EXMIDP,2026-05-18,14,0.00,0.000
2026-05-18T05:00:00Z,APXMIDP,2026-05-18,13,135.41,1452.700
2026-05-18T05:00:00Z,N2EXMIDP,2026-05-18,13,0.00,0.000
2026-05-18T04:30:00Z,APXMIDP,2026-05-18,12,129.55,1255.300
2026-05-18T04:30:00Z,N2EXMIDP,2026-05-18,12,0.00,0.000
2026-05-18T04:00:00Z,APXMIDP,2026-05-18,11,128.31,1284.550
2026-05-18T04:00:00Z,N2EXMIDP,2026-05-18,11,0.00,0.000
2026-05-18T03:30:00Z,APXMIDP,2026-05-18,10,125.14,1311.050
2026-05-18T03:30:00Z,N2EXMIDP,2026-05-18,10,0.00,0.000
2026-05-18T03:00:00Z,APXMIDP,2026-05-18,9,118.89,953.150
2026-05-18T03:00:00Z,N2EXMIDP,2026-05-18,9,0.00,0.000
2026-05-18T02:30:00Z,APXMIDP,2026-05-18,8,115.97,1082.800
2026-05-18T02:30:00Z,N2EXMIDP,2026-05-18,8,0.00,0.000
2026-05-18T02:00:00Z,APXMIDP,2026-05-18,7,115.62,1006.050
2026-05-18T02:00:00Z,N2EXMIDP,2026-05-18,7,0.00,0.000
2026-05-18T01:30:00Z,APXMIDP,2026-05-18,6,117.23,1244.150
2026-05-18T01:30:00Z,N2EXMIDP,2026-05-18,6,0.00,0.000
2026-05-18T01:00:00Z,APXMIDP,2026-05-18,5,119.63,1081.000
2026-05-18T01:00:00Z,N2EXMIDP,2026-05-18,5,0.00,0.000
2026-05-18T00:30:00Z,APXMIDP,2026-05-18,4,118.29,1129.150
2026-05-18T00:30:00Z,N2EXMIDP,2026-05-18,4,0.00,0.000
2026-05-18T00:00:00Z,APXMIDP,2026-05-18,3,115.38,854.950
2026-05-18T00:00:00Z,N2EXMIDP,2026-05-18,3,0.00,0.000
2026-05-17T23:30:00Z,APXMIDP,2026-05-18,2,119.32,1160.900
2026-05-17T23:30:00Z,N2EXMIDP,2026-05-18,2,0.00,0.000
2026-05-17T23:00:00Z,APXMIDP,2026-05-18,1,118.70,1148.250
2026-05-17T23:00:00Z,N2EXMIDP,2026-05-18,1,0.00,0.000
2026-05-17T22:30:00Z,APXMIDP,2026-05-17,48,117.92,1320.250
2026-05-17T22:30:00Z,N2EXMIDP,2026-05-17,48,0.00,0.000
2026-05-17T22:00:00Z,APXMIDP,2026-05-17,47,121.91,1414.700
2026-05-17T22:00:00Z,N2EXMIDP,2026-05-17,47,0.00,0.000
2026-05-17T21:30:00Z,APXMIDP,2026-05-17,46,121.07,2353.250
2026-05-17T21:30:00Z,N2EXMIDP,2026-05-17,46,0.00,0.000
2026-05-17T21:00:00Z,APXMIDP,2026-05-17,45,131.84,2092.800
2026-05-17T21:00:00Z,N2EXMIDP,2026-05-17,45,0.00,0.000
2026-05-17T20:30:00Z,APXMIDP,2026-05-17,44,134.61,1796.150
2026-05-17T20:30:00Z,N2EXMIDP,2026-05-17,44,0.00,0.000
2026-05-17T20:00:00Z,APXMIDP,2026-05-17,43,131.40,2444.100
2026-05-17T20:00:00Z,N2EXMIDP,2026-05-17,43,0.00,0.000
2026-05-17T19:30:00Z,APXMIDP,2026-05-17,42,134.50,2286.200
2026-05-17T19:30:00Z,N2EXMIDP,2026-05-17,42,0.00,0.000
2026-05-17T19:00:00Z,APXMIDP,2026-05-17,41,136.19,2100.400
2026-05-17T19:00:00Z,N2EXMIDP,2026-05-17,41,0.00,0.000
2026-05-17T18:30:00Z,APXMIDP,2026-05-17,40,140.92,2160.550
2026-05-17T18:30:00Z,N2EXMIDP,2026-05-17,40,0.00,0.000
2026-05-17T18:00:00Z,APXMIDP,2026-05-17,39,141.18,2464.700
2026-05-17T18:00:00Z,N2EXMIDP,2026-05-17,39,0.00,0.000
2026-05-17T17:30:00Z,APXMIDP,2026-05-17,38,129.08,3076.350
2026-05-17T17:30:00Z,N2EXMIDP,2026-05-17,38,0.00,0.000
2026-05-17T17:00:00Z,APXMIDP,2026-05-17,37,130.37,2888.550
2026-05-17T17:00:00Z,N2EXMIDP,2026-05-17,37,0.00,0.000
2026-05-17T16:30:00Z,APXMIDP,2026-05-17,36,125.66,2775.150
2026-05-17T16:30:00Z,N2EXMIDP,2026-05-17,36,0.00,0.000
2026-05-17T16:00:00Z,APXMIDP,2026-05-17,35,114.96,2492.150
2026-05-17T16:00:00Z,N2EXMIDP,2026-05-17,35,0.00,0.000
2026-05-17T15:30:00Z,APXMIDP,2026-05-17,34,110.20,3067.700
2026-05-17T15:30:00Z,N2EXMIDP,2026-05-17,34,0.00,0.000
2026-05-17T15:00:00Z,APXMIDP,2026-05-17,33,83.72,3343.400
2026-05-17T15:00:00Z,N2EXMIDP,2026-05-17,33,0.00,0.000
2026-05-17T14:30:00Z,APXMIDP,2026-05-17,32,62.62,2419.400
2026-05-17T14:30:00Z,N2EXMIDP,2026-05-17,32,0.00,0.000
2026-05-17T14:00:00Z,APXMIDP,2026-05-17,31,55.46,2697.000
2026-05-17T14:00:00Z,N2EXMIDP,2026-05-17,31,0.00,0.000
2026-05-17T13:30:00Z,APXMIDP,2026-05-17,30,57.39,3175.650
2026-05-17T13:30:00Z,N2EXMIDP,2026-05-17,30,0.00,0.000
2026-05-17T13:00:00Z,APXMIDP,2026-05-17,29,72.96,2722.250
2026-05-17T13:00:00Z,N2EXMIDP,2026-05-17,29,0.00,0.000
2026-05-17T12:30:00Z,APXMIDP,2026-05-17,28,85.64,2772.150
2026-05-17T12:30:00Z,N2EXMIDP,2026-05-17,28,0.00,0.000
2026-05-17T12:00:00Z,APXMIDP,2026-05-17,27,102.61,2483.800
2026-05-17T12:00:00Z,N2EXMIDP,2026-05-17,27,0.00,0.000
2026-05-17T11:30:00Z,APXMIDP,2026-05-17,26,108.31,2443.550
2026-05-17T11:30:00Z,N2EXMIDP,2026-05-17,26,0.00,0.000
2026-05-17T11:00:00Z,APXMIDP,2026-05-17,25,109.07,2404.650
2026-05-17T11:00:00Z,N2EXMIDP,2026-05-17,25,0.00,0.000
2026-05-17T10:30:00Z,APXMIDP,2026-05-17,24,106.25,2314.150
2026-05-17T10:30:00Z,N2EXMIDP,2026-05-17,24,0.00,0.000
2026-05-17T10:00:00Z,APXMIDP,2026-05-17,23,108.27,2215.950
2026-05-17T10:00:00Z,N2EXMIDP,2026-05-17,23,0.00,0.000
2026-05-17T09:30:00Z,APXMIDP,2026-05-17,22,98.79,2790.650
2026-05-17T09:30:00Z,N2EXMIDP,2026-05-17,22,0.00,0.000
2026-05-17T09:00:00Z,APXMIDP,2026-05-17,21,98.14,2731.550
2026-05-17T09:00:00Z,N2EXMIDP,2026-05-17,21,0.00,0.000
2026-05-17T08:30:00Z,APXMIDP,2026-05-17,20,100.12,2474.500
2026-05-17T08:30:00Z,N2EXMIDP,2026-05-17,20,0.00,0.000
2026-05-17T08:00:00Z,APXMIDP,2026-05-17,19,94.50,2187.200
2026-05-17T08:00:00Z,N2EXMIDP,2026-05-17,19,0.00,0.000
2026-05-17T07:30:00Z,APXMIDP,2026-05-17,18,95.54,1645.850
2026-05-17T07:30:00Z,N2EXMIDP,2026-05-17,18,0.00,0.000
2026-05-17T07:00:00Z,APXMIDP,2026-05-17,17,89.91,1716.200
2026-05-17T07:00:00Z,N2EXMIDP,2026-05-17,17,0.00,0.000
2026-05-17T06:30:00Z,APXMIDP,2026-05-17,16,86.79,1547.000
2026-05-17T06:30:00Z,N2EXMIDP,2026-05-17,16,0.00,0.000
2026-05-17T06:00:00Z,APXMIDP,2026-05-17,15,80.63,1714.550
2026-05-17T06:00:00Z,N2EXMIDP,2026-05-17,15,0.00,0.000
2026-05-17T05:30:00Z,APXMIDP,2026-05-17,14,74.93,1426.600
2026-05-17T05:30:00Z,N2EXMIDP,2026-05-17,14,0.00,0.000
2026-05-17T05:00:00Z,APXMIDP,2026-05-17,13,84.79,1403.550
2026-05-17T05:00:00Z,N2EXMIDP,2026-05-17,13,0.00,0.000
2026-05-17T04:30:00Z,APXMIDP,2026-05-17,12,78.41,1349.900
2026-05-17T04:30:00Z,N2EXMIDP,2026-05-17,12,0.00,0.000
2026-05-17T04:00:00Z,APXMIDP,2026-05-17,11,78.89,1170.500
2026-05-17T04:00:00Z,N2EXMIDP,2026-05-17,11,0.00,0.000
2026-05-17T03:30:00Z,APXMIDP,2026-05-17,10,79.04,1297.800
2026-05-17T03:30:00Z,N2EXMIDP,2026-05-17,10,0.00,0.000
2026-05-17T03:00:00Z,APXMIDP,2026-05-17,9,79.10,1036.900
2026-05-17T03:00:00Z,N2EXMIDP,2026-05-17,9,0.00,0.000
2026-05-17T02:30:00Z,APXMIDP,2026-05-17,8,81.04,1300.400
2026-05-17T02:30:00Z,N2EXMIDP,2026-05-17,8,0.00,0.000
2026-05-17T02:00:00Z,APXMIDP,2026-05-17,7,81.87,1440.400
2026-05-17T02:00:00Z,N2EXMIDP,2026-05-17,7,0.00,0.000
2026-05-17T01:30:00Z,APXMIDP,2026-05-17,6,83.50,1316.700
2026-05-17T01:30:00Z,N2EXMIDP,2026-05-17,6,0.00,0.000
2026-05-17T01:00:00Z,APXMIDP,2026-05-17,5,86.08,927.700
2026-05-17T01:00:00Z,N2EXMIDP,2026-05-17,5,0.00,0.000
2026-05-17T00:30:00Z,APXMIDP,2026-05-17,4,90.72,938.800
2026-05-17T00:30:00Z,N2EXMIDP,2026-05-17,4,0.00,0.000
2026-05-17T00:00:00Z,APXMIDP,2026-05-17,3,91.92,725.350
2026-05-17T00:00:00Z,N2EXMIDP,2026-05-17,3,0.00,0.000
2026-05-16T23:30:00Z,APXMIDP,2026-05-17,2,96.83,1036.250
2026-05-16T23:30:00Z,N2EXMIDP,2026-05-17,2,0.00,0.000
2026-05-16T23:00:00Z,APXMIDP,2026-05-17,1,101.08,1459.100
2026-05-16T23:00:00Z,N2EXMIDP,2026-05-17,1,0.00,0.000
2026-05-16T22:30:00Z,APXMIDP,2026-05-16,48,102.65,1896.250
2026-05-16T22:30:00Z,N2EXMIDP,2026-05-16,48,0.00,0.000
2026-05-16T22:00:00Z,APXMIDP,2026-05-16,47,101.24,1570.200
2026-05-16T22:00:00Z,N2EXMIDP,2026-05-16,47,0.00,0.000
2026-05-16T21:30:00Z,APXMIDP,2026-05-16,46,110.31,2318.750
2026-05-16T21:30:00Z,N2EXMIDP,2026-05-16,46,0.00,0.000
2026-05-16T21:00:00Z,APXMIDP,2026-05-16,45,109.69,1893.700
2026-05-16T21:00:00Z,N2EXMIDP,2026-05-16,45,0.00,0.000
2026-05-16T20:30:00Z,APXMIDP,2026-05-16,44,109.38,1751.750
2026-05-16T20:30:00Z,N2EXMIDP,2026-05-16,44,0.00,0.000
2026-05-16T20:00:00Z,APXMIDP,2026-05-16,43,110.05,1976.850
2026-05-16T20:00:00Z,N2EXMIDP,2026-05-16,43,0.00,0.000
2026-05-16T19:30:00Z,APXMIDP,2026-05-16,42,113.09,2027.000
2026-05-16T19:30:00Z,N2EXMIDP,2026-05-16,42,0.00,0.000
2026-05-16T19:00:00Z,APXMIDP,2026-05-16,41,117.75,2269.750
2026-05-16T19:00:00Z,N2EXMIDP,2026-05-16,41,0.00,0.000
2026-05-16T18:30:00Z,APXMIDP,2026-05-16,40,116.28,2059.150
2026-05-16T18:30:00Z,N2EXMIDP,2026-05-16,40,0.00,0.000
2026-05-16T18:00:00Z,APXMIDP,2026-05-16,39,119.37,2167.750
2026-05-16T18:00:00Z,N2EXMIDP,2026-05-16,39,0.00,0.000
2026-05-16T17:30:00Z,APXMIDP,2026-05-16,38,121.13,2595.000
2026-05-16T17:30:00Z,N2EXMIDP,2026-05-16,38,0.00,0.000
2026-05-16T17:00:00Z,APXMIDP,2026-05-16,37,120.13,2707.700
2026-05-16T17:00:00Z,N2EXMIDP,2026-05-16,37,0.00,0.000
2026-05-16T16:30:00Z,APXMIDP,2026-05-16,36,125.07,2862.100
2026-05-16T16:30:00Z,N2EXMIDP,2026-05-16,36,0.00,0.000
2026-05-16T16:00:00Z,APXMIDP,2026-05-16,35,122.15,2747.400
2026-05-16T16:00:00Z,N2EXMIDP,2026-05-16,35,0.00,0.000
2026-05-16T15:30:00Z,APXMIDP,2026-05-16,34,119.59,2064.550
2026-05-16T15:30:00Z,N2EXMIDP,2026-05-16,34,0.00,0.000
2026-05-16T15:00:00Z,APXMIDP,2026-05-16,33,112.36,1924.300
2026-05-16T15:00:00Z,N2EXMIDP,2026-05-16,33,0.00,0.000
2026-05-16T14:30:00Z,APXMIDP,2026-05-16,32,106.58,2150.950
2026-05-16T14:30:00Z,N2EXMIDP,2026-05-16,32,0.00,0.000
2026-05-16T14:00:00Z,APXMIDP,2026-05-16,31,106.82,1652.050
2026-05-16T14:00:00Z,N2EXMIDP,2026-05-16,31,0.00,0.000
2026-05-16T13:30:00Z,APXMIDP,2026-05-16,30,111.73,2380.300
2026-05-16T13:30:00Z,N2EXMIDP,2026-05-16,30,0.00,0.000
2026-05-16T13:00:00Z,APXMIDP,2026-05-16,29,114.81,2184.550
2026-05-16T13:00:00Z,N2EXMIDP,2026-05-16,29,0.00,0.000
2026-05-16T12:30:00Z,APXMIDP,2026-05-16,28,115.73,2186.750
2026-05-16T12:30:00Z,N2EXMIDP,2026-05-16,28,0.00,0.000
2026-05-16T12:00:00Z,APXMIDP,2026-05-16,27,114.61,2287.050
2026-05-16T12:00:00Z,N2EXMIDP,2026-05-16,27,0.00,0.000
2026-05-16T11:30:00Z,APXMIDP,2026-05-16,26,115.97,2248.100
2026-05-16T11:30:00Z,N2EXMIDP,2026-05-16,26,0.00,0.000
2026-05-16T11:00:00Z,APXMIDP,2026-05-16,25,108.40,2385.700
2026-05-16T11:00:00Z,N2EXMIDP,2026-05-16,25,0.00,0.000
2026-05-16T10:30:00Z,APXMIDP,2026-05-16,24,106.11,2121.200
2026-05-16T10:30:00Z,N2EXMIDP,2026-05-16,24,0.00,0.000
2026-05-16T10:00:00Z,APXMIDP,2026-05-16,23,101.18,2306.900
2026-05-16T10:00:00Z,N2EXMIDP,2026-05-16,23,0.00,0.000
2026-05-16T09:30:00Z,APXMIDP,2026-05-16,22,103.84,2096.900
2026-05-16T09:30:00Z,N2EXMIDP,2026-05-16,22,0.00,0.000
2026-05-16T09:00:00Z,APXMIDP,2026-05-16,21,104.30,2144.200
2026-05-16T09:00:00Z,N2EXMIDP,2026-05-16,21,0.00,0.000
2026-05-16T08:30:00Z,APXMIDP,2026-05-16,20,105.94,1828.400
2026-05-16T08:30:00Z,N2EXMIDP,2026-05-16,20,0.00,0.000
2026-05-16T08:00:00Z,APXMIDP,2026-05-16,19,109.01,2136.250
2026-05-16T08:00:00Z,N2EXMIDP,2026-05-16,19,0.00,0.000
2026-05-16T07:30:00Z,APXMIDP,2026-05-16,18,113.13,1911.100
2026-05-16T07:30:00Z,N2EXMIDP,2026-05-16,18,0.00,0.000
2026-05-16T07:00:00Z,APXMIDP,2026-05-16,17,108.81,1808.850
2026-05-16T07:00:00Z,N2EXMIDP,2026-05-16,17,0.00,0.000
2026-05-16T06:30:00Z,APXMIDP,2026-05-16,16,104.87,1457.600
2026-05-16T06:30:00Z,N2EXMIDP,2026-05-16,16,0.00,0.000
2026-05-16T06:00:00Z,APXMIDP,2026-05-16,15,100.05,1658.150
2026-05-16T06:00:00Z,N2EXMIDP,2026-05-16,15,0.00,0.000
2026-05-16T05:30:00Z,APXMIDP,2026-05-16,14,99.80,1681.450
2026-05-16T05:30:00Z,N2EXMIDP,2026-05-16,14,0.00,0.000
2026-05-16T05:00:00Z,APXMIDP,2026-05-16,13,101.13,1451.350
2026-05-16T05:00:00Z,N2EXMIDP,2026-05-16,13,0.00,0.000
2026-05-16T04:30:00Z,APXMIDP,2026-05-16,12,105.08,1601.750
2026-05-16T04:30:00Z,N2EXMIDP,2026-05-16,12,0.00,0.000
2026-05-16T04:00:00Z,APXMIDP,2026-05-16,11,101.62,1583.800
2026-05-16T04:00:00Z,N2EXMIDP,2026-05-16,11,0.00,0.000
2026-05-16T03:30:00Z,APXMIDP,2026-05-16,10,97.52,1336.050
2026-05-16T03:30:00Z,N2EXMIDP,2026-05-16,10,0.00,0.000
2026-05-16T03:00:00Z,APXMIDP,2026-05-16,9,100.08,1258.800
2026-05-16T03:00:00Z,N2EXMIDP,2026-05-16,9,0.00,0.000
2026-05-16T02:30:00Z,APXMIDP,2026-05-16,8,102.09,1058.500
2026-05-16T02:30:00Z,N2EXMIDP,2026-05-16,8,0.00,0.000
2026-05-16T02:00:00Z,APXMIDP,2026-05-16,7,104.45,1018.500
2026-05-16T02:00:00Z,N2EXMIDP,2026-05-16,7,0.00,0.000
2026-05-16T01:30:00Z,APXMIDP,2026-05-16,6,105.25,1299.650
2026-05-16T01:30:00Z,N2EXMIDP,2026-05-16,6,0.00,0.000
2026-05-16T01:00:00Z,APXMIDP,2026-05-16,5,108.40,1289.950
2026-05-16T01:00:00Z,N2EXMIDP,2026-05-16,5,0.00,0.000
2026-05-16T00:30:00Z,APXMIDP,2026-05-16,4,108.20,1119.750
2026-05-16T00:30:00Z,N2EXMIDP,2026-05-16,4,0.00,0.000
2026-05-16T00:00:00Z,APXMIDP,2026-05-16,3,108.93,1233.900
2026-05-16T00:00:00Z,N2EXMIDP,2026-05-16,3,0.00,0.000
2026-05-15T23:30:00Z,APXMIDP,2026-05-16,2,110.66,1575.200
2026-05-15T23:30:00Z,N2EXMIDP,2026-05-16,2,0.00,0.000
2026-05-15T23:00:00Z,APXMIDP,2026-05-16,1,109.18,1398.400
2026-05-15T23:00:00Z,N2EXMIDP,2026-05-16,1,0.00,0.000
2026-05-15T22:30:00Z,APXMIDP,2026-05-15,48,111.51,1602.100
2026-05-15T22:30:00Z,N2EXMIDP,2026-05-15,48,0.00,0.000
2026-05-15T22:00:00Z,APXMIDP,2026-05-15,47,104.81,1527.400
2026-05-15T22:00:00Z,N2EXMIDP,2026-05-15,47,0.00,0.000
