StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-04-25T11:30:00Z,APXMIDP,2026-04-25,26,96.09,3003.500
2026-04-25T11:30:00Z,N2EXMIDP,2026-04-25,26,0.00,0.000
2026-04-25T11:00:00Z,APXMIDP,2026-04-25,25,98.23,3351.200
2026-04-25T11:00:00Z,N2EXMIDP,2026-04-25,25,0.00,0.000
2026-04-25T10:30:00Z,APXMIDP,2026-04-25,24,107.46,2655.300
2026-04-25T10:30:00Z,N2EXMIDP,2026-04-25,24,0.00,0.000
2026-04-25T10:00:00Z,APXMIDP,2026-04-25,23,101.36,2520.850
2026-04-25T10:00:00Z,N2EXMIDP,2026-04-25,23,0.00,0.000
2026-04-25T09:30:00Z,APXMIDP,2026-04-25,22,104.92,1876.850
2026-04-25T09:30:00Z,N2EXMIDP,2026-04-25,22,0.00,0.000
2026-04-25T09:00:00Z,APXMIDP,2026-04-25,21,99.06,1831.700
2026-04-25T09:00:00Z,N2EXMIDP,2026-04-25,21,0.00,0.000
2026-04-25T08:30:00Z,APXMIDP,2026-04-25,20,95.20,2270.250
2026-04-25T08:30:00Z,N2EXMIDP,2026-04-25,20,0.00,0.000
2026-04-25T08:00:00Z,APXMIDP,2026-04-25,19,100.74,2001.100
2026-04-25T08:00:00Z,N2EXMIDP,2026-04-25,19,0.00,0.000
2026-04-25T07:30:00Z,APXMIDP,2026-04-25,18,95.43,1737.900
2026-04-25T07:30:00Z,N2EXMIDP,2026-04-25,18,0.00,0.000
2026-04-25T07:00:00Z,APXMIDP,2026-04-25,17,94.92,1337.600
2026-04-25T07:00:00Z,N2EXMIDP,2026-04-25,17,0.00,0.000
2026-04-25T06:30:00Z,APXMIDP,2026-04-25,16,94.94,1320.950
2026-04-25T06:30:00Z,N2EXMIDP,2026-04-25,16,0.00,0.000
2026-04-25T06:00:00Z,APXMIDP,2026-04-25,15,96.81,1260.400
2026-04-25T06:00:00Z,N2EXMIDP,2026-04-25,15,0.00,0.000
2026-04-25T05:30:00Z,APXMIDP,2026-04-25,14,97.53,1263.700
2026-04-25T05:30:00Z,N2EXMIDP,2026-04-25,14,0.00,0.000
2026-04-25T05:00:00Z,APXMIDP,2026-04-25,13,94.40,1280.350
2026-04-25T05:00:00Z,N2EXMIDP,2026-04-25,13,0.00,0.000
2026-04-25T04:30:00Z,APXMIDP,2026-04-25,12,93.21,1084.150
2026-04-25T04:30:00Z,N2EXMIDP,2026-04-25,12,0.00,0.000
2026-04-25T04:00:00Z,APXMIDP,2026-04-25,11,88.46,1073.250
2026-04-25T04:00:00Z,N2EXMIDP,2026-04-25,11,0.00,0.000
2026-04-25T03:30:00Z,APXMIDP,2026-04-25,10,87.44,1227.200
2026-04-25T03:30:00Z,N2EXMIDP,2026-04-25,10,0.00,0.000
2026-04-25T03:00:00Z,APXMIDP,2026-04-25,9,87.83,1129.550
2026-04-25T03:00:00Z,N2EXMIDP,2026-04-25,9,0.00,0.000
2026-04-25T02:30:00Z,APXMIDP,2026-04-25,8,87.83,1033.300
2026-04-25T02:30:00Z,N2EXMIDP,2026-04-25,8,0.00,0.000
2026-04-25T02:00:00Z,APXMIDP,2026-04-25,7,91.66,873.350
2026-04-25T02:00:00Z,N2EXMIDP,2026-04-25,7,0.00,0.000
2026-04-25T01:30:00Z,APXMIDP,2026-04-25,6,104.64,1044.350
2026-04-25T01:30:00Z,N2EXMIDP,2026-04-25,6,0.00,0.000
2026-04-25T01:00:00Z,APXMIDP,2026-04-25,5,106.99,1139.700
2026-04-25T01:00:00Z,N2EXMIDP,2026-04-25,5,0.00,0.000
2026-04-25T00:30:00Z,APXMIDP,2026-04-25,4,115.87,1500.900
2026-04-25T00:30:00Z,N2EXMIDP,2026-04-25,4,0.00,0.000
2026-04-25T00:00:00Z,APXMIDP,2026-04-25,3,113.07,1511.700
2026-04-25T00:00:00Z,N2EXMIDP,2026-04-25,3,0.00,0.000
2026-04-24T23:30:00Z,APXMIDP,2026-04-25,2,105.36,1254.850
2026-04-24T23:30:00Z,N2EXMIDP,2026-04-25,2,0.00,0.000
2026-04-24T23:00:00Z,APXMIDP,2026-04-25,1,104.46,1054.900
2026-04-24T23:00:00Z,N2EXMIDP,2026-04-25,1,0.00,0.000
2026-04-24T22:30:00Z,APXMIDP,2026-04-24,48,103.90,1123.950
2026-04-24T22:30:00Z,N2EXMIDP,2026-04-24,48,0.00,0.000
2026-04-24T22:00:00Z,APXMIDP,2026-04-24,47,107.79,1235.650
2026-04-24T22:00:00Z,N2EXMIDP,2026-04-24,47,0.00,0.000
2026-04-24T21:30:00Z,APXMIDP,2026-04-24,46,113.65,2068.800
2026-04-24T21:30:00Z,N2EXMIDP,2026-04-24,46,0.00,0.000
2026-04-24T21:00:00Z,APXMIDP,2026-04-24,45,119.35,2852.750
2026-04-24T21:00:00Z,N2EXMIDP,2026-04-24,45,0.00,0.000
2026-04-24T20:30:00Z,APXMIDP,2026-04-24,44,122.97,2695.500
2026-04-24T20:30:00Z,N2EXMIDP,2026-04-24,44,0.00,0.000
2026-04-24T20:00:00Z,APXMIDP,2026-04-24,43,118.40,2531.150
2026-04-24T20:00:00Z,N2EXMIDP,2026-04-24,43,0.00,0.000
2026-04-24T19:30:00Z,APXMIDP,2026-04-24,42,124.89,3616.000
2026-04-24T19:30:00Z,N2EXMIDP,2026-04-24,42,0.00,0.000
2026-04-24T19:00:00Z,APXMIDP,2026-04-24,41,129.14,3431.600
2026-04-24T19:00:00Z,N2EXMIDP,2026-04-24,41,0.00,0.000
2026-04-24T18:30:00Z,APXMIDP,2026-04-24,40,126.44,3760.650
2026-04-24T18:30:00Z,N2EXMIDP,2026-04-24,40,0.00,0.000
2026-04-24T18:00:00Z,APXMIDP,2026-04-24,39,126.96,3754.750
2026-04-24T18:00:00Z,N2EXMIDP,2026-04-24,39,0.00,0.000
2026-04-24T17:30:00Z,APXMIDP,2026-04-24,38,123.56,3400.250
2026-04-24T17:30:00Z,N2EXMIDP,2026-04-24,38,0.00,0.000
2026-04-24T17:00:00Z,APXMIDP,2026-04-24,37,118.90,3222.750
2026-04-24T17:00:00Z,N2EXMIDP,2026-04-24,37,0.00,0.000
2026-04-24T16:30:00Z,APXMIDP,2026-04-24,36,107.41,3484.600
2026-04-24T16:30:00Z,N2EXMIDP,2026-04-24,36,0.00,0.000
