StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2026-06-03T18:30:00Z,APXMIDP,2026-06-03,40,118.35,2975.850
2026-06-03T18:30:00Z,N2EXMIDP,2026-06-03,40,0.00,0.000
2026-06-03T18:00:00Z,APXMIDP,2026-06-03,39,116.41,3131.300
2026-06-03T18:00:00Z,N2EXMIDP,2026-06-03,39,0.00,0.000
2026-06-03T17:30:00Z,APXMIDP,2026-06-03,38,114.50,3640.000
2026-06-03T17:30:00Z,N2EXMIDP,2026-06-03,38,0.00,0.000
2026-06-03T17:00:00Z,APXMIDP,2026-06-03,37,117.35,3600.750
2026-06-03T17:00:00Z,N2EXMIDP,2026-06-03,37,0.00,0.000
2026-06-03T16:30:00Z,APXMIDP,2026-06-03,36,110.88,3780.000
2026-06-03T16:30:00Z,N2EXMIDP,2026-06-03,36,0.00,0.000
2026-06-03T16:00:00Z,APXMIDP,2026-06-03,35,113.86,3594.850
2026-06-03T16:00:00Z,N2EXMIDP,2026-06-03,35,0.00,0.000
2026-06-03T15:30:00Z,APXMIDP,2026-06-03,34,85.85,4377.050
2026-06-03T15:30:00Z,N2EXMIDP,2026-06-03,34,0.00,0.000
2026-06-03T15:00:00Z,APXMIDP,2026-06-03,33,69.12,3680.250
2026-06-03T15:00:00Z,N2EXMIDP,2026-06-03,33,0.00,0.000
2026-06-03T14:30:00Z,APXMIDP,2026-06-03,32,57.56,4059.900
2026-06-03T14:30:00Z,N2EXMIDP,2026-06-03,32,0.00,0.000
2026-06-03T14:00:00Z,APXMIDP,2026-06-03,31,52.10,4574.800
2026-06-03T14:00:00Z,N2EXMIDP,2026-06-03,31,0.00,0.000
2026-06-03T13:30:00Z,APXMIDP,2026-06-03,30,28.60,5990.050
2026-06-03T13:30:00Z,N2EXMIDP,2026-06-03,30,0.00,0.000
2026-06-03T13:00:00Z,APXMIDP,2026-06-03,29,28.74,5543.100
2026-06-03T13:00:00Z,N2EXMIDP,2026-06-03,29,0.00,0.000
2026-06-03T12:30:00Z,APXMIDP,2026-06-03,28,21.71,4762.250
2026-06-03T12:30:00Z,N2EXMIDP,2026-06-03,28,0.00,0.000
2026-06-03T12:00:00Z,APXMIDP,2026-06-03,27,34.06,4206.150
2026-06-03T12:00:00Z,N2EXMIDP,2026-06-03,27,0.00,0.000
2026-06-03T11:30:00Z,APXMIDP,2026-06-03,26,63.18,4710.650
2026-06-03T11:30:00Z,N2EXMIDP,2026-06-03,26,0.00,0.000
2026-06-03T11:00:00Z,APXMIDP,2026-06-03,25,76.28,4527.050
2026-06-03T11:00:00Z,N2EXMIDP,2026-06-03,25,0.00,0.000
2026-06-03T10:30:00Z,APXMIDP,2026-06-03,24,91.08,4076.250
2026-06-03T10:30:00Z,N2EXMIDP,2026-06-03,24,0.00,0.000
2026-06-03T10:00:00Z,APXMIDP,2026-06-03,23,99.18,3688.350
2026-06-03T10:00:00Z,N2EXMIDP,2026-06-03,23,0.00,0.000
2026-06-03T09:30:00Z,APXMIDP,2026-06-03,22,100.55,4085.500
2026-06-03T09:30:00Z,N2EXMIDP,2026-06-03,22,0.00,0.000
2026-06-03T09:00:00Z,APXMIDP,2026-06-03,21,109.24,3411.850
2026-06-03T09:00:00Z,N2EXMIDP,2026-06-03,21,0.00,0.000
2026-06-03T08:30:00Z,APXMIDP,2026-06-03,20,110.43,2720.950
2026-06-03T08:30:00Z,N2EXMIDP,2026-06-03,20,0.00,0.000
2026-06-03T08:00:00Z,APXMIDP,2026-06-03,19,122.95,3486.400
2026-06-03T08:00:00Z,N2EXMIDP,2026-06-03,19,0.00,0.000
2026-06-03T07:30:00Z,APXMIDP,2026-06-03,18,132.43,2594.300
2026-06-03T07:30:00Z,N2EXMIDP,2026-06-03,18,0.00,0.000
2026-06-03T07:00:00Z,APXMIDP,2026-06-03,17,130.43,2616.200
2026-06-03T07:00:00Z,N2EXMIDP,2026-06-03,17,0.00,0.000
2026-06-03T06:30:00Z,APXMIDP,2026-06-03,16,129.09,2777.400
2026-06-03T06:30:00Z,N2EXMIDP,2026-06-03,16,0.00,0.000
2026-06-03T06:00:00Z,APXMIDP,2026-06-03,15,128.21,2709.750
2026-06-03T06:00:00Z,N2EXMIDP,2026-06-03,15,0.00,0.000
2026-06-03T05:30:00Z,APXMIDP,2026-06-03,14,128.42,3134.900
2026-06-03T05:30:00Z,N2EXMIDP,2026-06-03,14,0.00,0.000
2026-06-03T05:00:00Z,APXMIDP,2026-06-03,13,127.44,2751.150
2026-06-03T05:00:00Z,N2EXMIDP,2026-06-03,13,0.00,0.000
2026-06-03T04:30:00Z,APXMIDP,2026-06-03,12,125.70,2352.600
2026-06-03T04:30:00Z,N2EXMIDP,2026-06-03,12,0.00,0.000
2026-06-03T04:00:00Z,APXMIDP,2026-06-03,11,122.41,1958.550
2026-06-03T04:00:00Z,N2EXMIDP,2026-06-03,11,0.00,0.000
2026-06-03T03:30:00Z,APXMIDP,2026-06-03,10,111.09,1609.600
2026-06-03T03:30:00Z,N2EXMIDP,2026-06-03,10,0.00,0.000
2026-06-03T03:00:00Z,APXMIDP,2026-06-03,9,109.05,1579.350
2026-06-03T03:00:00Z,N2EXMIDP,2026-06-03,9,0.00,0.000
2026-06-03T02:30:00Z,APXMIDP,2026-06-03,8,104.54,1559.900
2026-06-03T02:30:00Z,N2EXMIDP,2026-06-03,8,0.00,0.000
2026-06-03T02:00:00Z,APXMIDP,2026-06-03,7,105.90,1426.700
2026-06-03T02:00:00Z,N2EXMIDP,2026-06-03,7,0.00,0.000
2026-06-03T01:30:00Z,APXMIDP,2026-06-03,6,105.10,1678.900
2026-06-03T01:30:00Z,N2EXMIDP,2026-06-03,6,0.00,0.000
2026-06-03T01:00:00Z,APXMIDP,2026-06-03,5,104.98,1666.800
2026-06-03T01:00:00Z,N2EXMIDP,2026-06-03,5,0.00,0.000
2026-06-03T00:30:00Z,APXMIDP,2026-06-03,4,104.53,1595.500
2026-06-03T00:30:00Z,N2EXMIDP,2026-06-03,4,0.00,0.000
2026-06-03T00:00:00Z,APXMIDP,2026-06-03,3,106.47,1631.600
2026-06-03T00:00:00Z,N2EXMIDP,2026-06-03,3,0.00,0.000
2026-06-02T23:30:00Z,APXMIDP,2026-06-03,2,108.69,1174.900
2026-06-02T23:30:00Z,N2EXMIDP,2026-06-03,2,0.00,0.000
2026-06-02T23:00:00Z,APXMIDP,2026-06-03,1,109.76,956.450
2026-06-02T23:00:00Z,N2EXMIDP,2026-06-03,1,0.00,0.000
2026-06-02T22:30:00Z,APXMIDP,2026-06-02,48,109.94,982.350
2026-06-02T22:30:00Z,N2EXMIDP,2026-06-02,48,0.00,0.000
2026-06-02T22:00:00Z,APXMIDP,2026-06-02,47,104.82,1057.200
2026-06-02T22:00:00Z,N2EXMIDP,2026-06-02,47,0.00,0.000
2026-06-02T21:30:00Z,APXMIDP,2026-06-02,46,102.84,1301.350
2026-06-02T21:30:00Z,N2EXMIDP,2026-06-02,46,0.00,0.000
2026-06-02T21:00:00Z,APXMIDP,2026-06-02,45,104.14,1133.000
2026-06-02T21:00:00Z,N2EXMIDP,2026-06-02,45,0.00,0.000
2026-06-02T20:30:00Z,APXMIDP,2026-06-02,44,107.03,1054.850
2026-06-02T20:30:00Z,N2EXMIDP,2026-06-02,44,0.00,0.000
2026-06-02T20:00:00Z,APXMIDP,2026-06-02,43,113.53,1235.950
2026-06-02T20:00:00Z,N2EXMIDP,2026-06-02,43,0.00,0.000
2026-06-02T19:30:00Z,APXMIDP,2026-06-02,42,118.87,2555.650
2026-06-02T19:30:00Z,N2EXMIDP,2026-06-02,42,0.00,0.000
2026-06-02T19:00:00Z,APXMIDP,2026-06-02,41,119.43,2386.450
2026-06-02T19:00:00Z,N2EXMIDP,2026-06-02,41,0.00,0.000
2026-06-02T18:30:00Z,APXMIDP,2026-06-02,40,121.54,2932.000
2026-06-02T18:30:00Z,N2EXMIDP,2026-06-02,40,0.00,0.000
2026-06-02T18:00:00Z,APXMIDP,2026-06-02,39,119.78,3264.400
2026-06-02T18:00:00Z,N2EXMIDP,2026-06-02,39,0.00,0.000
2026-06-02T17:30:00Z,APXMIDP,2026-06-02,38,123.87,3905.000
2026-06-02T17:30:00Z,N2EXMIDP,2026-06-02,38,0.00,0.000
2026-06-02T17:00:00Z,APXMIDP,2026-06-02,37,122.16,4119.650
2026-06-02T17:00:00Z,N2EXMIDP,2026-06-02,37,0.00,0.000
2026-06-02T16:30:00Z,APXMIDP,2026-06-02,36,120.03,3939.750
2026-06-02T16:30:00Z,N2EXMIDP,2026-06-02,36,0.00,0.000
2026-06-02T16:00:00Z,APXMIDP,2026-06-02,35,121.80,3630.850
2026-06-02T16:00:00Z,N2EXMIDP,2026-06-02,35,0.00,0.000
2026-06-02T15:30:00Z,APXMIDP,2026-06-02,34,111.00,3386.450
2026-06-02T15:30:00Z,N2EXMIDP,2026-06-02,34,0.00,0.000
2026-06-02T15:00:00Z,APXMIDP,2026-06-02,33,109.50,3646.950
2026-06-02T15:00:00Z,N2EXMIDP,2026-06-02,33,0.00,0.000
2026-06-02T14:30:00Z,APXMIDP,2026-06-02,32,104.29,3868.250
2026-06-02T14:30:00Z,N2EXMIDP,2026-06-02,32,0.00,0.000
2026-06-02T14:00:00Z,APXMIDP,2026-06-02,31,116.36,3598.400
2026-06-02T14:00:00Z,N2EXMIDP,2026-06-02,31,0.00,0.000
2026-06-02T13:30:00Z,APXMIDP,2026-06-02,30,94.77,3651.850
2026-06-02T13:30:00Z,N2EXMIDP,2026-06-02,30,0.00,0.000
2026-06-02T13:00:00Z,APXMIDP,2026-06-02,29,92.58,3821.600
2026-06-02T13:00:00Z,N2EXMIDP,2026-06-02,29,0.00,0.000
2026-06-02T12:30:00Z,APXMIDP,2026-06-02,28,94.32,3758.850
2026-06-02T12:30:00Z,N2EXMIDP,2026-06-02,28,0.00,0.000
2026-06-02T12:00:00Z,APXMIDP,2026-06-02,27,96.24,3783.900
2026-06-02T12:00:00Z,N2EXMIDP,2026-06-02,27,0.00,0.000
2026-06-02T11:30:00Z,APXMIDP,2026-06-02,26,95.73,4339.400
2026-06-02T11:30:00Z,N2EXMIDP,2026-06-02,26,0.00,0.000
2026-06-02T11:00:00Z,APXMIDP,2026-06-02,25,93.87,3807.100
2026-06-02T11:00:00Z,N2EXMIDP,2026-06-02,25,0.00,0.000
2026-06-02T10:30:00Z,APXMIDP,2026-06-02,24,94.31,2951.300
2026-06-02T10:30:00Z,N2EXMIDP,2026-06-02,24,0.00,0.000
2026-06-02T10:00:00Z,APXMIDP,2026-06-02,23,100.04,2638.900
2026-06-02T10:00:00Z,N2EXMIDP,2026-06-02,23,0.00,0.000
2026-06-02T09:30:00Z,APXMIDP,2026-06-02,22,122.60,3490.550
2026-06-02T09:30:00Z,N2EXMIDP,2026-06-02,22,0.00,0.000
2026-06-02T09:00:00Z,APXMIDP,2026-06-02,21,130.53,3717.050
2026-06-02T09:00:00Z,N2EXMIDP,2026-06-02,21,0.00,0.000
2026-06-02T08:30:00Z,APXMIDP,2026-06-02,20,130.24,3885.850
2026-06-02T08:30:00Z,N2EXMIDP,2026-06-02,20,0.00,0.000
2026-06-02T08:00:00Z,APXMIDP,2026-06-02,19,133.18,3788.050
2026-06-02T08:00:00Z,N2EXMIDP,2026-06-02,19,0.00,0.000
2026-06-02T07:30:00Z,APXMIDP,2026-06-02,18,132.37,3472.650
2026-06-02T07:30:00Z,N2EXMIDP,2026-06-02,18,0.00,0.000
2026-06-02T07:00:00Z,APXMIDP,2026-06-02,17,127.48,3372.800
2026-06-02T07:00:00Z,N2EXMIDP,2026-06-02,17,0.00,0.000
2026-06-02T06:30:00Z,APXMIDP,2026-06-02,16,133.03,2740.550
2026-06-02T06:30:00Z,N2EXMIDP,2026-06-02,16,0.00,0.000
2026-06-02T06:00:00Z,APXMIDP,2026-06-02,15,135.38,2416.950
2026-06-02T06:00:00Z,N2EXMIDP,2026-06-02,15,0.00,0.000
2026-06-02T05:30:00Z,APXMIDP,2026-06-02,14,139.03,2302.200
2026-06-02T05:30:00Z,N2EXMIDP,2026-06-02,14,0.00,0.000
2026-06-02T05:00:00Z,APXMIDP,2026-06-02,13,136.16,1862.350
2026-06-02T05:00:00Z,N2EXMIDP,2026-06-02,13,0.00,0.000
2026-06-02T04:30:00Z,APXMIDP,2026-06-02,12,136.28,1820.050
2026-06-02T04:30:00Z,N2EXMIDP,2026-06-02,12,0.00,0.000
2026-06-02T04:00:00Z,APXMIDP,2026-06-02,11,131.51,1648.300
