Timestamp,Demand_MW,Wind_MW,Solar_MW,Renewable_MW,Temperature_C,WindSpeed,CloudCover,Price_p_kWh,Hour,Month,Weekend
2026-04-07 15:00:00,17196.5,3303.5,10985.0,14288.5,19.3,17.4,51,3.0334999999999996,15,4,0
2026-04-07 16:00:00,20327.5,3237.0,7812.5,11049.5,18.8,18.0,95,8.5215,16,4,0
2026-04-07 17:00:00,24590.0,3033.5,4603.0,7636.5,17.6,18.7,70,9.9995,17,4,0
2026-04-07 18:00:00,27832.5,2895.5,1776.5,4672.0,16.9,16.2,26,11.857,18,4,0
2026-04-07 19:00:00,29338.0,2842.0,211.5,3053.5,15.1,15.2,94,11.7665,19,4,0
2026-04-07 20:00:00,29864.5,2666.0,0.0,2666.0,13.9,14.3,88,10.04,20,4,0
2026-04-07 21:00:00,28188.0,2407.5,0.0,2407.5,13.0,13.8,93,9.904499999999999,21,4,0
2026-04-07 22:00:00,25364.5,2230.5,0.0,2230.5,12.2,12.4,98,9.2905,22,4,0
2026-04-07 23:00:00,23061.0,2057.5,0.0,2057.5,11.9,10.5,98,9.0345,23,4,0
2026-04-08 00:00:00,22670.5,1834.5,0.0,1834.5,11.1,7.8,70,9.165,0,4,0
2026-04-08 01:00:00,22953.0,1642.5,0.0,1642.5,10.6,4.7,36,8.969000000000001,1,4,0
2026-04-08 02:00:00,22459.5,1428.5,0.0,1428.5,9.9,5.4,34,8.768,2,4,0
2026-04-08 03:00:00,21258.5,1218.5,0.0,1218.5,9.3,5.5,20,9.367,3,4,0
2026-04-08 04:00:00,20772.0,1030.0,0.0,1030.0,8.6,4.5,9,11.6515,4,4,0
2026-04-08 05:00:00,21553.0,874.5,0.0,874.5,8.1,6.0,2,13.123999999999999,5,4,0
2026-04-08 06:00:00,24169.5,727.0,71.0,798.0,8.2,6.2,2,13.488000000000001,6,4,0
2026-04-08 07:00:00,27344.0,601.0,1508.0,2109.0,9.7,5.2,0,13.8935,7,4,0
2026-04-08 08:00:00,27415.5,441.5,4194.0,4635.5,12.3,3.3,0,12.5375,8,4,0
2026-04-08 09:00:00,25138.5,313.5,7218.5,7532.0,15.2,3.5,13,11.347000000000001,9,4,0
2026-04-08 10:00:00,22420.0,259.0,10008.5,10267.5,17.5,2.3,0,9.668,10,4,0
2026-04-08 11:00:00,20700.0,303.5,11992.5,12296.0,19.2,2.4,3,8.6785,11,4,0
2026-04-08 12:00:00,19938.5,385.5,13141.5,13527.0,21.0,3.5,14,8.5165,12,4,0
2026-04-08 13:00:00,18933.5,439.5,13386.5,13826.0,22.5,3.4,25,8.245000000000001,13,4,0
2026-04-08 14:00:00,18578.0,536.5,12582.5,13119.0,23.2,3.1,0,8.681000000000001,14,4,0
2026-04-08 15:00:00,19838.0,645.5,10692.5,11338.0,23.5,4.1,0,9.258,15,4,0
2026-04-08 16:00:00,22294.5,688.0,7986.0,8674.0,23.1,7.0,1,11.61,16,4,0
2026-04-08 17:00:00,26100.5,748.0,4837.5,5585.5,22.2,7.9,4,13.4765,17,4,0
2026-04-08 18:00:00,28756.0,760.0,2050.5,2810.5,21.6,9.3,6,13.349499999999999,18,4,0
2026-04-08 19:00:00,30606.0,783.0,242.0,1025.0,20.3,8.4,0,12.241500000000002,19,4,0
2026-04-08 20:00:00,31062.5,906.0,0.0,906.0,19.5,8.7,1,10.206,20,4,0
2026-04-08 21:00:00,28938.0,1011.5,0.0,1011.5,18.2,8.4,0,9.5945,21,4,0
2026-04-08 22:00:00,25778.0,1116.5,0.0,1116.5,17.2,7.1,0,8.507,22,4,0
2026-04-08 23:00:00,23484.0,1130.0,0.0,1130.0,16.1,8.3,0,8.350000000000001,23,4,0
2026-04-09 00:00:00,22724.5,1131.0,0.0,1131.0,15.0,9.4,26,8.2,0,4,0
2026-04-09 01:00:00,22505.0,1173.0,0.0,1173.0,14.2,8.1,5,8.3825,1,4,0
2026-04-09 02:00:00,21662.5,1196.5,0.0,1196.5,13.8,8.6,44,8.104,2,4,0
2026-04-09 03:00:00,20635.5,1168.5,0.0,1168.5,13.4,6.2,100,8.861,3,4,0
2026-04-09 04:00:00,19934.0,1201.5,0.0,1201.5,13.1,7.4,99,10.6415,4,4,0
2026-04-09 05:00:00,20361.5,1277.5,0.0,1277.5,12.3,9.7,100,11.521,5,4,0
2026-04-09 06:00:00,23032.0,1332.0,86.0,1418.0,12.0,10.6,85,11.225,6,4,0
2026-04-09 07:00:00,26072.5,1391.0,1239.5,2630.5,12.4,9.8,91,10.027000000000001,7,4,0
2026-04-09 08:00:00,27203.0,1394.5,2845.5,4240.0,13.8,10.6,100,10.4475,8,4,0
2026-04-09 09:00:00,26617.5,1383.5,4358.0,5741.5,14.4,13.6,100,10.5105,9,4,0
2026-04-09 10:00:00,25995.0,1547.0,5505.5,7052.5,14.4,15.2,100,10.94,10,4,0
2026-04-09 11:00:00,25561.0,1765.0,6104.5,7869.5,14.4,14.5,100,10.936,11,4,0
2026-04-09 12:00:00,25529.5,2201.0,5884.0,8085.0,14.6,17.0,100,,12,4,0
2026-04-09 13:00:00,25084.0,2785.5,5787.5,8573.0,13.6,18.3,100,,13,4,0
2026-04-09 14:00:00,25047.5,3431.0,5058.5,8489.5,13.2,23.7,100,,14,4,0
2026-04-09 15:00:00,24932.0,3857.5,4541.5,8399.0,11.8,22.5,96,,15,4,0
2026-04-09 16:00:00,25196.5,4125.0,3920.5,8045.5,11.5,22.0,19,,16,4,0
2026-04-09 17:00:00,26168.0,4199.5,3342.5,7542.0,10.3,22.8,20,,17,4,0
2026-04-09 18:00:00,27234.5,4130.0,2018.0,6148.0,9.1,20.6,18,,18,4,0
2026-04-09 19:00:00,28813.0,3893.5,360.5,4254.0,7.7,17.2,2,,19,4,0
2026-04-09 20:00:00,29385.0,3710.0,0.0,3710.0,6.8,15.8,0,,20,4,0
2026-04-09 21:00:00,27642.0,3662.5,0.0,3662.5,6.2,13.8,1,,21,4,0
2026-04-09 22:00:00,25070.0,3579.5,0.0,3579.5,5.7,12.9,9,,22,4,0
2026-04-09 23:00:00,22541.0,3505.0,0.0,3505.0,5.2,14.3,18,,23,4,0
2026-04-10 00:00:00,22066.0,3473.5,0.0,3473.5,4.8,14.8,79,,0,4,0
2026-04-10 01:00:00,21961.0,3397.5,0.0,3397.5,4.5,15.0,99,,1,4,0
2026-04-10 02:00:00,21414.0,3153.0,0.0,3153.0,4.2,13.9,100,,2,4,0
2026-04-10 03:00:00,20574.0,2799.5,0.0,2799.5,4.2,12.2,100,,3,4,0
2026-04-10 04:00:00,20431.5,2353.5,0.0,2353.5,4.1,10.5,100,,4,4,0
2026-04-10 05:00:00,21273.5,1904.0,0.0,1904.0,3.9,8.2,100,,5,4,0
2026-04-10 06:00:00,24493.0,1512.0,81.5,1593.5,4.0,6.1,100,,6,4,0
2026-04-10 07:00:00,28195.0,1135.5,1161.0,2296.5,4.6,3.5,100,,7,4,0
2026-04-10 08:00:00,29148.5,864.0,3241.0,4105.0,5.7,4.3,100,,8,4,0
2026-04-10 09:00:00,27622.0,662.5,6185.0,6847.5,6.8,6.5,100,,9,4,0
2026-04-10 10:00:00,25858.5,622.5,8316.0,8938.5,8.2,8.2,100,,10,4,0
2026-04-10 11:00:00,24358.5,590.5,9905.5,10496.0,8.9,11.0,100,9.384,11,4,0
2026-04-10 12:00:00,22612.0,682.0,11466.5,12148.5,9.9,12.6,100,9.079,12,4,0
2026-04-10 13:00:00,20901.5,830.0,12022.5,12852.5,10.6,13.8,100,7.822,13,4,0
2026-04-10 14:00:00,21022.0,1160.5,10421.5,11582.0,11.1,16.5,100,7.5085,14,4,0
2026-04-10 15:00:00,22325.5,1597.0,7374.5,8971.5,10.8,19.4,100,9.4075,15,4,0
2026-04-10 16:00:00,24901.0,2035.0,4279.0,6314.0,10.4,19.0,100,11.948,16,4,0
2026-04-10 17:00:00,26986.5,2341.0,2505.5,4846.5,10.1,17.7,100,12.379999999999999,17,4,0
2026-04-10 18:00:00,28096.5,2611.0,1146.0,3757.0,9.6,15.8,100,12.462499999999999,18,4,0
2026-04-10 19:00:00,29022.0,2885.5,135.5,3021.0,9.1,14.6,100,12.002500000000001,19,4,0
2026-04-10 20:00:00,28770.5,3202.5,0.0,3202.5,8.6,14.7,100,10.6495,20,4,0
2026-04-10 21:00:00,27199.0,3620.5,0.0,3620.5,7.8,16.9,100,8.509,21,4,0
2026-04-10 22:00:00,24452.0,4011.0,0.0,4011.0,7.2,18.1,100,4.773,22,4,0
2026-04-10 23:00:00,21763.0,4381.0,0.0,4381.0,6.8,22.0,100,1.127,23,4,0
2026-04-11 00:00:00,20736.5,4682.5,0.0,4682.5,7.5,20.7,100,0.227,0,4,1
2026-04-11 01:00:00,20563.0,4882.5,0.0,4882.5,7.2,21.4,98,-0.2775,1,4,1
2026-04-11 02:00:00,19892.5,4925.5,0.0,4925.5,7.7,22.3,100,-1.2690000000000001,2,4,1
2026-04-11 03:00:00,18747.5,4761.5,0.0,4761.5,8.1,22.3,100,-1.056,3,4,1
2026-04-11 04:00:00,18210.5,4603.5,0.0,4603.5,8.7,22.0,100,-0.522,4,4,1
2026-04-11 05:00:00,18316.5,4331.5,0.0,4331.5,8.8,20.0,100,-0.2965,5,4,1
2026-04-11 06:00:00,19671.0,4073.0,9.0,4082.0,8.0,18.0,100,0.9664999999999999,6,4,1
2026-04-11 07:00:00,21548.0,3804.0,244.0,4048.0,6.7,20.0,100,1.1505,7,4,1
2026-04-11 08:00:00,24302.5,3695.0,1205.0,4900.0,6.1,15.3,100,-0.239,8,4,1
2026-04-11 09:00:00,25052.0,3824.5,3164.0,6988.5,6.2,15.6,100,-0.5945,9,4,1
2026-04-11 10:00:00,24071.5,4006.5,5348.0,9354.5,7.3,17.5,26,-1.6145,10,4,1
2026-04-11 11:00:00,22295.0,4240.0,7887.0,12127.0,9.1,21.1,14,-1.5405000000000002,11,4,1
2026-04-11 12:00:00,20194.0,4522.0,10196.0,14718.0,10.6,24.5,23,-1.4755,12,4,1
2026-04-11 13:00:00,17899.5,4789.5,11056.0,15845.5,10.2,26.5,59,-0.7645,13,4,1
2026-04-11 14:00:00,16323.5,4970.5,10736.5,15707.0,9.9,28.3,71,0.634,14,4,1
2026-04-11 15:00:00,16446.5,5097.0,9733.0,14830.0,8.9,28.9,66,1.5020000000000002,15,4,1
2026-04-11 16:00:00,18302.5,5184.0,7141.5,12325.5,9.1,28.0,37,1.3635,16,4,1
2026-04-11 17:00:00,22228.0,5225.5,4677.0,9902.5,8.9,25.3,59,1.8834999999999997,17,4,1
2026-04-11 18:00:00,25591.5,5120.0,2217.0,7337.0,8.6,23.9,40,3.0105,18,4,1
2026-04-11 19:00:00,27650.0,5065.0,237.5,5302.5,7.8,23.9,23,3.2675,19,4,1
2026-04-11 20:00:00,27886.0,5174.5,0.0,5174.5,7.6,26.7,83,2.363,20,4,1
2026-04-11 21:00:00,25971.0,5307.5,0.0,5307.5,7.2,29.1,99,1.4969999999999999,21,4,1
2026-04-11 22:00:00,23305.0,5351.0,0.0,5351.0,6.8,29.4,100,1.19,22,4,1
2026-04-11 23:00:00,20861.0,5357.5,0.0,5357.5,6.3,30.9,100,1.4089999999999998,23,4,1
2026-04-12 00:00:00,20187.0,5294.5,0.0,5294.5,7.1,29.3,100,1.365,0,4,1
2026-04-12 01:00:00,19932.5,5175.5,0.0,5175.5,7.4,29.8,79,1.5005000000000002,1,4,1
2026-04-12 02:00:00,19251.5,5061.5,0.0,5061.5,6.9,29.8,100,2.1639999999999997,2,4,1
2026-04-12 03:00:00,18124.5,5107.5,0.0,5107.5,6.7,27.6,99,2.1305,3,4,1
2026-04-12 04:00:00,17539.5,5124.0,0.0,5124.0,6.7,25.1,100,2.7905,4,4,1
2026-04-12 05:00:00,17000.0,4930.5,0.0,4930.5,6.3,24.1,89,3.1235,5,4,1
2026-04-12 06:00:00,17748.0,4706.0,160.0,4866.0,6.8,24.0,23,5.8069999999999995,6,4,1
2026-04-12 07:00:00,18541.0,4486.5,1755.0,6241.5,7.3,18.5,41,5.052,7,4,1
2026-04-12 08:00:00,18893.5,4505.5,4132.5,8638.0,8.2,26.8,100,2.9485,8,4,1
2026-04-12 09:00:00,18620.0,4588.5,6337.5,10926.0,9.1,22.0,63,2.593,9,4,1
2026-04-12 10:00:00,18648.0,4562.5,7756.5,12319.0,10.4,20.4,80,3.0435,10,4,1
2026-04-12 11:00:00,19135.0,4533.5,9000.5,13534.0,11.8,20.6,100,3.1235,11,4,1
2026-04-12 12:00:00,19315.0,4404.5,10110.0,14514.5,11.8,20.9,99,3.5585,12,4,1
2026-04-12 13:00:00,18896.0,4295.0,10360.5,14655.5,9.9,14.3,43,2.7565,13,4,1
2026-04-12 14:00:00,19127.0,4090.5,9935.0,14025.5,11.9,15.0,95,3.5780000000000003,14,4,1
2026-04-12 15:00:00,19853.5,3772.0,8455.0,12227.0,8.1,15.6,59,6.663,15,4,1
2026-04-12 16:00:00,22072.5,3483.5,6811.0,10294.5,10.4,13.1,27,10.402000000000001,16,4,1
2026-04-12 17:00:00,24914.5,3052.5,4591.5,7644.0,10.6,14.7,30,12.0565,17,4,1
2026-04-12 18:00:00,27013.5,2641.5,2173.0,4814.5,9.9,14.4,27,13.642999999999999,18,4,1
2026-04-12 19:00:00,28376.0,2236.0,416.0,2652.0,8.4,9.7,10,13.5595,19,4,1
2026-04-12 20:00:00,28994.0,2004.0,0.0,2004.0,7.5,9.6,4,12.6115,20,4,1
2026-04-12 21:00:00,28087.0,1809.0,0.0,1809.0,6.6,9.3,0,11.4305,21,4,1
2026-04-12 22:00:00,25702.5,1586.5,0.0,1586.5,5.8,9.4,1,10.5995,22,4,1
2026-04-12 23:00:00,23400.5,1458.5,0.0,1458.5,5.2,9.0,0,10.607,23,4,1
2026-04-13 00:00:00,22726.5,1412.0,0.0,1412.0,4.8,8.6,0,10.657499999999999,0,4,0
2026-04-13 01:00:00,22843.5,1364.5,0.0,1364.5,4.2,8.4,4,10.9885,1,4,0
2026-04-13 02:00:00,22486.5,1280.0,0.0,1280.0,3.8,8.5,23,11.3725,2,4,0
2026-04-13 03:00:00,22064.0,1143.5,0.0,1143.5,3.3,8.1,13,11.9435,3,4,0
2026-04-13 04:00:00,21880.0,1004.0,0.0,1004.0,3.2,7.3,0,13.116499999999998,4,4,0
2026-04-13 05:00:00,22719.0,894.5,0.0,894.5,2.8,5.7,0,14.2345,5,4,0
2026-04-13 06:00:00,26137.0,789.0,176.5,965.5,2.8,5.9,0,17.219500000000004,6,4,0
2026-04-13 07:00:00,28554.5,672.0,2207.0,2879.0,4.0,6.1,0,18.522,7,4,0
2026-04-13 08:00:00,28683.5,537.0,5347.0,5884.0,6.2,4.5,2,13.387,8,4,0
2026-04-13 09:00:00,27568.5,468.5,8465.0,8933.5,8.4,5.5,13,11.972999999999999,9,4,0
2026-04-13 10:00:00,25307.5,516.5,10614.5,11131.0,9.8,7.0,26,9.81,10,4,0
2026-04-13 11:00:00,25186.5,577.5,11126.0,11703.5,10.6,7.3,23,9.804499999999999,11,4,0
2026-04-13 12:00:00,24981.0,604.5,11033.0,11637.5,11.5,6.9,20,9.73,12,4,0
2026-04-13 13:00:00,24517.5,706.0,11044.5,11750.5,12.3,8.6,8,9.852,13,4,0
2026-04-13 14:00:00,24038.0,854.5,10118.5,10973.0,12.5,9.6,16,9.4435,14,4,0
2026-04-13 15:00:00,24475.0,954.0,7947.0,8901.0,12.6,9.2,18,9.733,15,4,0
2026-04-13 16:00:00,26539.0,867.5,6373.0,7240.5,11.9,12.6,83,11.934999999999999,16,4,0
2026-04-13 17:00:00,28795.0,755.5,4378.5,5134.0,9.8,9.5,13,12.417000000000002,17,4,0
2026-04-13 18:00:00,31024.0,689.5,1962.5,2652.0,10.6,7.9,11,11.815000000000001,18,4,0
2026-04-13 19:00:00,32720.5,656.0,357.0,1013.0,9.2,7.4,1,12.340499999999999,19,4,0
2026-04-13 20:00:00,32713.5,662.0,0.0,662.0,8.4,6.2,0,11.217,20,4,0
2026-04-13 21:00:00,31260.5,687.0,0.0,687.0,7.8,5.6,0,10.809,21,4,0
2026-04-13 22:00:00,27951.5,712.0,0.0,712.0,7.2,6.7,0,9.796,22,4,0
2026-04-13 23:00:00,25176.0,756.5,0.0,756.5,6.4,7.9,3,9.883500000000002,23,4,0
2026-04-14 00:00:00,24318.5,747.5,0.0,747.5,5.7,8.8,0,9.5485,0,4,0
2026-04-14 01:00:00,24142.5,730.5,0.0,730.5,5.1,8.8,0,9.103,1,4,0
2026-04-14 02:00:00,24052.5,726.5,0.0,726.5,4.6,8.8,0,9.4025,2,4,0
2026-04-14 03:00:00,22657.5,727.0,0.0,727.0,4.1,8.8,0,9.872,3,4,0
2026-04-14 04:00:00,22532.5,747.5,0.0,747.5,3.7,8.8,0,12.2035,4,4,0
2026-04-14 05:00:00,22644.0,764.5,0.0,764.5,3.2,8.9,16,13.4075,5,4,0
2026-04-14 06:00:00,25567.0,847.5,232.5,1080.0,4.0,10.7,6,13.5915,6,4,0
2026-04-14 07:00:00,28356.5,938.0,1921.5,2859.5,5.5,11.4,80,12.916,7,4,0
2026-04-14 08:00:00,29384.0,957.0,4325.5,5282.5,7.3,10.8,100,10.1905,8,4,0
2026-04-14 09:00:00,28290.0,984.0,6614.0,7598.0,8.8,11.9,100,9.3445,9,4,0
2026-04-14 10:00:00,26149.5,1231.0,8190.0,9421.0,10.9,16.0,100,8.875499999999999,10,4,0
2026-04-14 11:00:00,24894.0,1578.5,8840.0,10418.5,11.6,17.6,100,7.990500000000001,11,4,0
2026-04-14 12:00:00,24885.0,1981.5,8649.0,10630.5,13.5,23.1,100,7.047499999999999,12,4,0
2026-04-14 13:00:00,24944.0,2283.5,7772.5,10056.0,13.6,24.6,100,7.183000000000001,13,4,0
2026-04-14 14:00:00,25046.5,2417.5,6149.5,8567.0,13.1,22.6,100,8.739,14,4,0
2026-04-14 15:00:00,26045.0,2453.5,4562.5,7016.0,13.3,22.9,100,9.8135,15,4,0
2026-04-14 16:00:00,28040.0,2364.5,2959.0,5323.5,12.4,20.2,100,10.4445,16,4,0
2026-04-14 17:00:00,30662.0,2298.5,1581.0,3879.5,11.9,18.1,100,10.869,17,4,0
2026-04-14 18:00:00,32334.5,2340.5,558.5,2899.0,11.6,16.0,100,11.304,18,4,0
2026-04-14 19:00:00,32429.0,2399.5,56.5,2456.0,11.4,16.5,100,11.4855,19,4,0
2026-04-14 20:00:00,31380.5,2623.0,0.0,2623.0,11.2,17.5,100,10.862,20,4,0
2026-04-14 21:00:00,29324.5,2783.0,0.0,2783.0,11.1,18.0,100,9.633500000000002,21,4,0
2026-04-14 22:00:00,26072.5,2791.5,0.0,2791.5,10.9,17.7,100,7.871,22,4,0
2026-04-14 23:00:00,23108.0,2782.5,0.0,2782.5,10.8,17.0,100,7.5985,23,4,0
2026-04-15 00:00:00,22273.5,2840.5,0.0,2840.5,11.1,19.1,100,6.8420000000000005,0,4,0
2026-04-15 01:00:00,21987.5,2947.0,0.0,2947.0,11.4,17.5,100,7.0840000000000005,1,4,0
2026-04-15 02:00:00,21352.0,3020.5,0.0,3020.5,11.5,17.7,100,7.5665,2,4,0
2026-04-15 03:00:00,20418.5,3049.5,0.0,3049.5,11.5,17.6,100,7.9305,3,4,0
2026-04-15 04:00:00,19821.5,3060.0,0.0,3060.0,11.4,15.8,100,8.77,4,4,0
2026-04-15 05:00:00,20440.5,3152.0,0.0,3152.0,11.4,15.5,100,10.547,5,4,0
2026-04-15 06:00:00,23346.5,3293.0,54.0,3347.0,11.4,14.0,100,12.228000000000002,6,4,0
2026-04-15 07:00:00,26604.0,3509.5,667.0,4176.5,11.9,17.8,100,11.190999999999999,7,4,0
2026-04-15 08:00:00,29014.0,3648.5,1809.5,5458.0,12.5,21.8,100,8.124500000000001,8,4,0
2026-04-15 09:00:00,28572.0,3798.0,3323.5,7121.5,13.1,20.4,100,6.653,9,4,0
2026-04-15 10:00:00,26815.0,3963.5,5016.0,8979.5,14.4,23.7,100,4.21,10,4,0
2026-04-15 11:00:00,25804.0,4193.5,5928.0,10121.5,15.7,26.7,31,3.3280000000000003,11,4,0
2026-04-15 12:00:00,25754.0,4262.0,5942.0,10204.0,15.9,26.3,22,4.769500000000001,12,4,0
2026-04-15 13:00:00,25513.0,4334.0,5456.0,9790.0,16.0,28.6,100,6.7219999999999995,13,4,0
2026-04-15 14:00:00,25636.5,4407.5,5101.0,9508.5,13.2,24.1,100,8.4115,14,4,0
2026-04-15 15:00:00,25747.0,4386.5,4703.0,9089.5,11.9,24.0,100,9.022000000000002,15,4,0
2026-04-15 16:00:00,26311.0,4247.5,4198.0,8445.5,12.4,26.1,100,9.8175,16,4,0
2026-04-15 17:00:00,27445.5,4201.5,3402.0,7603.5,11.6,23.9,25,10.3775,17,4,0
2026-04-15 18:00:00,28510.0,4060.5,1959.0,6019.5,11.4,21.4,34,10.725999999999999,18,4,0
2026-04-15 19:00:00,29834.0,3817.0,378.5,4195.5,10.6,19.4,3,11.1635,19,4,0
2026-04-15 20:00:00,29581.0,3692.5,0.0,3692.5,9.8,17.6,2,10.8575,20,4,0
2026-04-15 21:00:00,28318.5,3704.0,0.0,3704.0,9.4,18.9,10,9.9095,21,4,0
2026-04-15 22:00:00,25265.5,3709.5,0.0,3709.5,9.3,20.1,19,9.6945,22,4,0
2026-04-15 23:00:00,22199.5,3787.5,0.0,3787.5,9.0,18.9,77,9.161999999999999,23,4,0
2026-04-16 00:00:00,21396.0,3920.0,0.0,3920.0,9.2,21.1,96,9.356,0,4,0
2026-04-16 01:00:00,21129.0,3980.5,0.0,3980.5,9.1,21.5,100,9.148,1,4,0
2026-04-16 02:00:00,20556.0,4060.5,0.0,4060.5,9.4,20.7,100,8.6875,2,4,0
2026-04-16 03:00:00,19979.5,3942.5,0.0,3942.5,9.7,19.2,97,8.9965,3,4,0
2026-04-16 04:00:00,19321.5,3782.0,0.0,3782.0,9.6,18.1,100,10.2305,4,4,0
2026-04-16 05:00:00,19868.5,3550.0,0.0,3550.0,9.5,16.4,47,11.027000000000001,5,4,0
2026-04-16 06:00:00,22800.5,3207.5,182.0,3389.5,9.2,15.3,15,11.306999999999999,6,4,0
2026-04-16 07:00:00,26170.0,2840.5,1631.5,4472.0,10.1,13.9,5,10.905999999999999,7,4,0
2026-04-16 08:00:00,27016.0,2845.0,3982.0,6827.0,11.1,17.2,15,8.7545,8,4,0
2026-04-16 09:00:00,25633.5,2967.0,6167.0,9134.0,12.1,16.5,27,8.1385,9,4,0
2026-04-16 10:00:00,23814.0,2948.5,8198.0,11146.5,13.2,17.1,100,8.318999999999999,10,4,0
2026-04-16 11:00:00,23119.0,2813.0,8757.0,11570.0,13.8,17.5,100,8.8595,11,4,0
2026-04-16 12:00:00,22582.5,2638.0,9825.5,12463.5,14.6,18.3,100,7.867,12,4,0
2026-04-16 13:00:00,22383.0,2527.0,9665.0,12192.0,14.4,17.5,100,7.138,13,4,0
2026-04-16 14:00:00,21986.0,2462.5,8807.5,11270.0,14.6,16.7,100,6.9945,14,4,0
2026-04-16 15:00:00,22778.5,2340.0,6883.0,9223.0,14.5,17.5,100,8.102,15,4,0
2026-04-16 16:00:00,25567.5,2168.5,4863.5,7032.0,14.6,16.2,100,8.988,16,4,0
2026-04-16 17:00:00,28615.0,2043.5,3080.5,5124.0,14.2,15.5,100,10.7335,17,4,0
2026-04-16 18:00:00,30462.5,1882.0,1405.0,3287.0,13.9,10.3,100,11.192499999999999,18,4,0
2026-04-16 19:00:00,31522.0,1719.5,235.0,1954.5,12.4,11.4,100,11.205,19,4,0
2026-04-16 20:00:00,30717.5,1693.0,0.0,1693.0,11.9,11.7,100,10.566500000000001,20,4,0
2026-04-16 21:00:00,29061.5,1786.5,0.0,1786.5,11.6,12.9,100,10.115,21,4,0
2026-04-16 22:00:00,26486.5,1938.5,0.0,1938.5,11.0,12.5,55,10.163499999999999,22,4,0
2026-04-16 23:00:00,23554.5,2100.5,0.0,2100.5,10.1,13.1,83,10.2105,23,4,0
2026-04-17 00:00:00,22938.0,2178.0,0.0,2178.0,9.9,12.5,100,9.602,0,4,0
2026-04-17 01:00:00,22674.0,2356.5,0.0,2356.5,9.4,13.7,100,8.8155,1,4,0
2026-04-17 02:00:00,21744.0,2527.5,0.0,2527.5,9.1,13.0,100,8.440999999999999,2,4,0
2026-04-17 03:00:00,20252.0,2680.0,0.0,2680.0,9.1,13.6,100,8.797999999999998,3,4,0
2026-04-17 04:00:00,19408.0,2831.5,0.0,2831.5,8.9,14.0,100,9.681999999999999,4,4,0
2026-04-17 05:00:00,20092.0,3005.5,0.0,3005.5,8.9,14.6,100,10.7885,5,4,0
2026-04-17 06:00:00,22474.0,3121.0,143.5,3264.5,9.6,14.1,100,9.767,6,4,0
2026-04-17 07:00:00,26151.5,3267.0,1131.0,4398.0,10.5,13.1,100,8.3265,7,4,0
2026-04-17 08:00:00,27928.5,3412.5,2573.0,5985.5,11.9,23.8,100,5.359,8,4,0
2026-04-17 09:00:00,27466.0,3553.5,3903.5,7457.0,13.2,23.4,100,4.77,9,4,0
2026-04-17 10:00:00,25981.5,3661.0,5186.5,8847.5,13.9,24.7,100,2.7335000000000003,10,4,0
2026-04-17 11:00:00,24955.5,3749.5,6500.5,10250.0,14.7,26.3,100,2.3965,11,4,0
2026-04-17 12:00:00,24601.0,3821.5,6763.0,10584.5,14.7,26.2,100,,12,4,0
2026-04-17 13:00:00,24309.0,3901.0,6051.0,9952.0,14.7,26.1,100,,13,4,0
2026-04-17 14:00:00,23756.0,4015.0,5521.0,9536.0,13.8,22.6,100,,14,4,0
2026-04-17 15:00:00,23315.0,3978.5,5097.0,9075.5,12.6,20.0,100,,15,4,0
2026-04-17 16:00:00,23954.0,3933.0,4904.5,8837.5,12.5,14.9,100,,16,4,0
2026-04-17 17:00:00,25694.5,3700.0,3716.0,7416.0,12.1,15.1,100,,17,4,0
2026-04-17 18:00:00,27112.5,3309.5,1920.5,5230.0,11.8,14.1,23,,18,4,0
2026-04-17 19:00:00,27756.5,2978.5,429.5,3408.0,10.8,11.1,16,,19,4,0
2026-04-17 20:00:00,28227.5,2794.5,0.0,2794.5,9.5,11.1,80,,20,4,0
2026-04-17 21:00:00,27963.0,2692.0,0.0,2692.0,8.9,11.6,91,,21,4,0
2026-04-17 22:00:00,25392.5,2584.0,0.0,2584.0,8.6,11.7,79,,22,4,0
2026-04-17 23:00:00,22967.5,2462.0,0.0,2462.0,8.1,12.1,23,,23,4,0
2026-04-18 00:00:00,22070.5,2341.0,0.0,2341.0,7.7,12.9,49,,0,4,1
2026-04-18 01:00:00,22165.5,2282.5,0.0,2282.5,7.0,13.0,6,,1,4,1
2026-04-18 02:00:00,21240.5,2275.5,0.0,2275.5,6.5,12.7,14,,2,4,1
2026-04-18 03:00:00,20293.0,2247.5,0.0,2247.5,6.2,12.2,37,,3,4,1
2026-04-18 04:00:00,19483.5,2177.5,0.0,2177.5,6.1,12.1,52,,4,4,1
2026-04-18 05:00:00,19363.5,2083.0,0.0,2083.0,6.2,12.2,73,,5,4,1
2026-04-18 06:00:00,20470.5,2050.0,292.0,2342.0,7.1,12.3,30,,6,4,1
2026-04-18 07:00:00,21435.0,1950.5,2337.0,4287.5,8.7,13.3,13,,7,4,1
2026-04-18 08:00:00,21157.0,2015.5,5084.5,7100.0,10.1,14.5,25,,8,4,1
2026-04-18 09:00:00,19886.0,2083.5,7827.5,9911.0,11.2,13.9,13,,9,4,1
2026-04-18 10:00:00,18608.5,2153.5,9749.0,11902.5,12.4,14.0,17,,10,4,1
2026-04-18 11:00:00,17539.5,2180.5,11018.0,13198.5,13.4,16.4,54,4.297,11,4,1
2026-04-18 12:00:00,17515.0,2370.0,11541.5,13911.5,13.9,15.6,50,4.9275,12,4,1
