Timestamp,Demand_MW,Wind_MW,Solar_MW,Renewable_MW
2026-01-29 00:00:00,28463.5,1357.0,0.0,1357.0
2026-01-29 01:00:00,28045.0,1383.0,0.0,1383.0
2026-01-29 02:00:00,26429.5,1485.5,0.0,1485.5
2026-01-29 03:00:00,25727.5,1636.5,0.0,1636.5
2026-01-29 04:00:00,25029.0,1774.5,0.0,1774.5
2026-01-29 05:00:00,25793.0,2032.0,0.0,2032.0
2026-01-29 06:00:00,30114.5,2225.0,0.0,2225.0
2026-01-29 07:00:00,35162.5,2209.5,0.0,2209.5
2026-01-29 08:00:00,37442.5,2192.5,158.5,2351.0
2026-01-29 09:00:00,37953.5,2269.5,723.0,2992.5
2026-01-29 10:00:00,37716.0,2336.5,1414.5,3751.0
2026-01-29 11:00:00,37358.0,2497.0,1791.0,4288.0
2026-01-29 12:00:00,37756.5,2586.0,2217.0,4803.0
2026-01-29 13:00:00,37551.0,2591.5,1561.5,4153.0
2026-01-29 14:00:00,37755.0,2685.0,860.0,3545.0
2026-01-29 15:00:00,38278.0,2759.0,302.5,3061.5
2026-01-29 16:00:00,40116.0,2800.0,11.5,2811.5
2026-01-29 17:00:00,42182.0,2932.0,0.0,2932.0
2026-01-29 18:00:00,41816.5,3029.5,0.0,3029.5
2026-01-29 19:00:00,40105.5,3133.5,0.0,3133.5
2026-01-29 20:00:00,38099.0,3169.0,0.0,3169.0
2026-01-29 21:00:00,34641.0,3270.0,0.0,3270.0
2026-01-29 22:00:00,31045.0,3259.0,0.0,3259.0
2026-01-29 23:00:00,27451.0,3311.5,0.0,3311.5
2026-01-30 00:00:00,27607.0,3342.5,0.0,3342.5
2026-01-30 01:00:00,27541.5,3332.5,0.0,3332.5
2026-01-30 02:00:00,26475.0,3278.0,0.0,3278.0
2026-01-30 03:00:00,25334.0,3225.0,0.0,3225.0
2026-01-30 04:00:00,24802.5,3231.0,0.0,3231.0
2026-01-30 05:00:00,25508.0,3346.0,0.0,3346.0
2026-01-30 06:00:00,29573.0,3488.5,0.0,3488.5
2026-01-30 07:00:00,34158.5,3552.0,0.0,3552.0
2026-01-30 08:00:00,36565.0,3565.0,207.5,3772.5
2026-01-30 09:00:00,37957.0,3444.0,1287.0,4731.0
2026-01-30 10:00:00,37493.0,3362.5,2345.0,5707.5
2026-01-30 11:00:00,36918.5,3272.0,2971.5,6243.5
2026-01-30 12:00:00,36489.5,3303.0,3184.0,6487.0
2026-01-30 13:00:00,36289.0,3221.0,2617.0,5838.0
2026-01-30 14:00:00,36031.0,3187.0,1677.5,4864.5
2026-01-30 15:00:00,36336.5,3165.5,578.5,3744.0
2026-01-30 16:00:00,37857.5,3284.0,44.5,3328.5
2026-01-30 17:00:00,39985.5,3555.5,0.0,3555.5
2026-01-30 18:00:00,38997.0,3681.5,0.0,3681.5
2026-01-30 19:00:00,37007.5,3862.5,0.0,3862.5
2026-01-30 20:00:00,34816.5,3942.0,0.0,3942.0
2026-01-30 21:00:00,31659.5,3873.0,0.0,3873.0
2026-01-30 22:00:00,28426.5,3824.5,0.0,3824.5
2026-01-30 23:00:00,26418.0,3740.5,0.0,3740.5
2026-01-31 00:00:00,26387.5,3707.0,0.0,3707.0
2026-01-31 01:00:00,25821.0,3653.0,0.0,3653.0
2026-01-31 02:00:00,24855.5,3509.5,0.0,3509.5
2026-01-31 03:00:00,23534.0,3362.0,0.0,3362.0
2026-01-31 04:00:00,22878.0,3220.0,0.0,3220.0
2026-01-31 05:00:00,22778.0,3137.5,0.0,3137.5
2026-01-31 06:00:00,24473.0,3048.0,0.0,3048.0
2026-01-31 07:00:00,26767.5,2933.0,0.0,2933.0
2026-01-31 08:00:00,29444.0,2794.5,648.0,3442.5
2026-01-31 09:00:00,30667.5,2587.0,2407.5,4994.5
2026-01-31 10:00:00,30928.5,2360.0,4129.5,6489.5
2026-01-31 11:00:00,30364.0,2195.0,4898.5,7093.5
2026-01-31 12:00:00,30660.0,2038.5,4498.5,6537.0
2026-01-31 13:00:00,31097.0,1944.0,3908.0,5852.0
2026-01-31 14:00:00,31665.5,1804.0,2523.5,4327.5
2026-01-31 15:00:00,33127.5,1752.5,872.0,2624.5
2026-01-31 16:00:00,35026.0,1816.5,101.0,1917.5
2026-01-31 17:00:00,37295.5,1873.0,0.0,1873.0
2026-01-31 18:00:00,36865.5,1864.5,0.0,1864.5
2026-01-31 19:00:00,35403.5,1877.0,0.0,1877.0
2026-01-31 20:00:00,33646.0,1830.0,0.0,1830.0
2026-01-31 21:00:00,31362.0,1756.5,0.0,1756.5
2026-01-31 22:00:00,28950.5,1677.5,0.0,1677.5
2026-01-31 23:00:00,26550.5,1571.0,0.0,1571.0
2026-02-01 00:00:00,26845.0,1465.5,0.0,1465.5
2026-02-01 01:00:00,26302.0,1327.0,0.0,1327.0
2026-02-01 02:00:00,25471.5,1227.0,0.0,1227.0
2026-02-01 03:00:00,24439.5,1144.0,0.0,1144.0
2026-02-01 04:00:00,23709.0,1051.0,0.0,1051.0
2026-02-01 05:00:00,23152.5,986.0,0.0,986.0
2026-02-01 06:00:00,23854.5,945.0,0.0,945.0
2026-02-01 07:00:00,25599.0,981.0,0.0,981.0
2026-02-01 08:00:00,28337.0,937.5,155.5,1093.0
2026-02-01 09:00:00,30898.0,859.0,908.5,1767.5
2026-02-01 10:00:00,32537.5,767.0,1832.0,2599.0
2026-02-01 11:00:00,33358.5,763.5,2331.5,3095.0
2026-02-01 12:00:00,34134.0,762.5,2079.0,2841.5
2026-02-01 13:00:00,34703.0,728.0,1743.5,2471.5
2026-02-01 14:00:00,34487.5,698.5,1234.0,1932.5
2026-02-01 15:00:00,35579.5,607.5,660.0,1267.5
2026-02-01 16:00:00,37363.5,539.5,80.0,619.5
2026-02-01 17:00:00,39675.5,525.5,0.0,525.5
2026-02-01 18:00:00,39045.0,523.0,0.0,523.0
2026-02-01 19:00:00,37101.5,532.0,0.0,532.0
2026-02-01 20:00:00,34796.0,530.5,0.0,530.5
2026-02-01 21:00:00,32326.0,525.5,0.0,525.5
2026-02-01 22:00:00,29487.5,532.5,0.0,532.5
2026-02-01 23:00:00,26350.5,560.5,0.0,560.5
2026-02-02 00:00:00,26519.0,647.0,0.0,647.0
2026-02-02 01:00:00,26375.5,762.5,0.0,762.5
2026-02-02 02:00:00,25470.0,905.5,0.0,905.5
2026-02-02 03:00:00,24343.5,1045.0,0.0,1045.0
2026-02-02 04:00:00,23804.0,1188.5,0.0,1188.5
2026-02-02 05:00:00,24443.5,1347.5,0.0,1347.5
2026-02-02 06:00:00,28593.0,1546.5,0.0,1546.5
2026-02-02 07:00:00,33884.0,1660.0,0.0,1660.0
2026-02-02 08:00:00,36538.5,1882.5,75.5,1958.0
2026-02-02 09:00:00,37818.0,2059.0,528.5,2587.5
2026-02-02 10:00:00,37829.0,2217.5,1021.0,3238.5
2026-02-02 11:00:00,37602.0,2533.5,1413.0,3946.5
2026-02-02 12:00:00,37800.0,2824.5,1331.5,4156.0
2026-02-02 13:00:00,37495.5,3159.0,1384.0,4543.0
2026-02-02 14:00:00,37855.5,3459.0,720.0,4179.0
2026-02-02 15:00:00,37902.0,3604.0,273.0,3877.0
2026-02-02 16:00:00,39518.5,3752.0,25.5,3777.5
2026-02-02 17:00:00,41572.5,3792.5,0.0,3792.5
2026-02-02 18:00:00,40810.0,3813.0,0.0,3813.0
2026-02-02 19:00:00,38124.5,3824.5,0.0,3824.5
2026-02-02 20:00:00,35809.0,3819.5,0.0,3819.5
2026-02-02 21:00:00,31984.0,3799.0,0.0,3799.0
2026-02-02 22:00:00,28675.5,3779.5,0.0,3779.5
2026-02-02 23:00:00,25445.5,3802.0,0.0,3802.0
2026-02-03 00:00:00,25505.0,3872.5,0.0,3872.5
2026-02-03 01:00:00,25589.5,3866.0,0.0,3866.0
2026-02-03 02:00:00,24294.5,3921.0,0.0,3921.0
2026-02-03 03:00:00,23707.5,3978.0,0.0,3978.0
2026-02-03 04:00:00,22919.0,4014.0,0.0,4014.0
2026-02-03 05:00:00,23098.5,4134.5,0.0,4134.5
2026-02-03 06:00:00,27538.5,4229.0,0.0,4229.0
2026-02-03 07:00:00,33263.5,4236.0,0.0,4236.0
2026-02-03 08:00:00,36786.5,4139.0,37.0,4176.0
2026-02-03 09:00:00,38593.0,4035.5,302.0,4337.5
2026-02-03 10:00:00,39271.0,3895.5,539.5,4435.0
2026-02-03 11:00:00,39972.0,3688.5,719.5,4408.0
2026-02-03 12:00:00,40452.5,3440.0,825.5,4265.5
2026-02-03 13:00:00,40621.5,3195.5,676.5,3872.0
2026-02-03 14:00:00,40883.5,2995.0,439.0,3434.0
2026-02-03 15:00:00,41523.5,2818.5,170.5,2989.0
2026-02-03 16:00:00,42508.0,2610.0,23.0,2633.0
2026-02-03 17:00:00,43573.0,2361.0,0.0,2361.0
2026-02-03 18:00:00,43371.5,2176.0,0.0,2176.0
2026-02-03 19:00:00,41825.0,2107.5,0.0,2107.5
2026-02-03 20:00:00,39348.0,2018.0,0.0,2018.0
2026-02-03 21:00:00,35954.5,1941.0,0.0,1941.0
2026-02-03 22:00:00,32274.5,1940.5,0.0,1940.5
2026-02-03 23:00:00,29216.0,1943.0,0.0,1943.0
2026-02-04 00:00:00,29072.0,1881.5,0.0,1881.5
2026-02-04 01:00:00,28783.5,1908.5,0.0,1908.5
2026-02-04 02:00:00,27904.0,1860.5,0.0,1860.5
2026-02-04 03:00:00,26974.0,1831.0,0.0,1831.0
2026-02-04 04:00:00,25915.5,1807.0,0.0,1807.0
2026-02-04 05:00:00,26249.5,1819.0,0.0,1819.0
2026-02-04 06:00:00,30139.5,1820.0,0.0,1820.0
2026-02-04 07:00:00,35478.0,1846.0,1.5,1847.5
2026-02-04 08:00:00,37453.5,1852.0,315.5,2167.5
2026-02-04 09:00:00,38388.0,1825.5,1476.0,3301.5
2026-02-04 10:00:00,37555.5,1766.0,2958.5,4724.5
2026-02-04 11:00:00,36672.0,1759.5,4416.0,6175.5
2026-02-04 12:00:00,36363.5,1728.5,5118.5,6847.0
2026-02-04 13:00:00,35178.0,1706.0,4953.5,6659.5
2026-02-04 14:00:00,34745.5,1721.5,3987.0,5708.5
2026-02-04 15:00:00,35240.0,1736.5,2385.5,4122.0
2026-02-04 16:00:00,38320.5,1929.0,316.5,2245.5
2026-02-04 17:00:00,41695.0,2227.0,0.0,2227.0
2026-02-04 18:00:00,41275.0,2475.5,0.0,2475.5
2026-02-04 19:00:00,39352.0,2749.0,0.0,2749.0
2026-02-04 20:00:00,36813.0,2927.0,0.0,2927.0
2026-02-04 21:00:00,32918.5,3260.0,0.0,3260.0
2026-02-04 22:00:00,28696.5,3611.0,0.0,3611.0
2026-02-04 23:00:00,25713.5,3806.0,0.0,3806.0
2026-02-05 00:00:00,25471.0,4033.0,0.0,4033.0
2026-02-05 01:00:00,25005.0,4241.0,0.0,4241.0
2026-02-05 02:00:00,24136.0,4385.0,0.0,4385.0
2026-02-05 03:00:00,23246.5,4529.0,0.0,4529.0
2026-02-05 04:00:00,22647.0,4695.0,0.0,4695.0
2026-02-05 05:00:00,23238.0,4842.5,0.0,4842.5
2026-02-05 06:00:00,26927.0,4962.5,0.0,4962.5
2026-02-05 07:00:00,32373.0,5007.5,0.0,5007.5
2026-02-05 08:00:00,34939.0,5020.5,88.5,5109.0
2026-02-05 09:00:00,37099.5,5039.5,402.5,5442.0
2026-02-05 10:00:00,37563.5,5053.5,775.0,5828.5
2026-02-05 11:00:00,37646.0,4972.0,996.0,5968.0
2026-02-05 12:00:00,37553.0,4863.0,1156.0,6019.0
2026-02-05 13:00:00,37664.0,4757.5,958.5,5716.0
2026-02-05 14:00:00,37609.0,4657.0,650.5,5307.5
2026-02-05 15:00:00,38446.5,4605.0,324.0,4929.0
2026-02-05 16:00:00,39545.5,4602.0,40.0,4642.0
2026-02-05 17:00:00,40807.5,4641.0,0.0,4641.0
2026-02-05 18:00:00,40012.0,4600.5,0.0,4600.5
2026-02-05 19:00:00,38937.5,4404.5,0.0,4404.5
2026-02-05 20:00:00,35969.5,4271.5,0.0,4271.5
2026-02-05 21:00:00,32536.0,4107.0,0.0,4107.0
2026-02-05 22:00:00,28982.5,4031.0,0.0,4031.0
2026-02-05 23:00:00,26122.0,3907.0,0.0,3907.0
2026-02-06 00:00:00,26337.0,3690.0,0.0,3690.0
2026-02-06 01:00:00,25956.0,3589.0,0.0,3589.0
2026-02-06 02:00:00,25239.0,3586.5,0.0,3586.5
2026-02-06 03:00:00,24429.0,3625.5,0.0,3625.5
2026-02-06 04:00:00,23695.5,3662.5,0.0,3662.5
2026-02-06 05:00:00,24667.0,3617.0,0.0,3617.0
2026-02-06 06:00:00,28531.5,3537.0,0.0,3537.0
2026-02-06 07:00:00,33575.0,3328.0,0.0,3328.0
2026-02-06 08:00:00,36060.0,3209.0,102.0,3311.0
2026-02-06 09:00:00,37508.0,3076.0,498.5,3574.5
2026-02-06 10:00:00,37796.0,2987.0,961.0,3948.0
2026-02-06 11:00:00,37759.0,2885.5,1250.5,4136.0
2026-02-06 12:00:00,37410.5,2756.0,1497.5,4253.5
2026-02-06 13:00:00,37318.0,2599.0,1573.0,4172.0
2026-02-06 14:00:00,36960.0,2523.5,1218.5,3742.0
2026-02-06 15:00:00,36704.5,2484.5,647.5,3132.0
2026-02-06 16:00:00,38393.0,2504.5,132.5,2637.0
2026-02-06 17:00:00,40070.0,2470.5,0.0,2470.5
2026-02-06 18:00:00,40313.5,2417.0,0.0,2417.0
2026-02-06 19:00:00,38705.0,2387.5,0.0,2387.5
2026-02-06 20:00:00,35893.5,2344.0,0.0,2344.0
2026-02-06 21:00:00,32894.0,2317.5,0.0,2317.5
2026-02-06 22:00:00,29612.0,2211.0,0.0,2211.0
2026-02-06 23:00:00,27429.0,2085.5,0.0,2085.5
2026-02-07 00:00:00,27654.5,1974.0,0.0,1974.0
2026-02-07 01:00:00,27010.0,1902.0,0.0,1902.0
2026-02-07 02:00:00,25483.0,1872.0,0.0,1872.0
2026-02-07 03:00:00,24607.0,1844.0,0.0,1844.0
2026-02-07 04:00:00,23979.0,1808.5,0.0,1808.5
2026-02-07 05:00:00,23624.5,1809.0,0.0,1809.0
2026-02-07 06:00:00,24929.5,1843.5,0.0,1843.5
2026-02-07 07:00:00,27418.0,1796.5,7.5,1804.0
2026-02-07 08:00:00,30122.0,1783.0,280.5,2063.5
2026-02-07 09:00:00,32514.5,1804.5,1008.0,2812.5
2026-02-07 10:00:00,33298.0,1836.5,1445.5,3282.0
2026-02-07 11:00:00,34024.5,1858.5,1902.0,3760.5
2026-02-07 12:00:00,34255.5,1901.5,1990.0,3891.5
2026-02-07 13:00:00,33864.5,1908.0,1730.0,3638.0
2026-02-07 14:00:00,33264.0,1894.0,1509.5,3403.5
2026-02-07 15:00:00,33303.0,1954.5,866.0,2820.5
2026-02-07 16:00:00,34362.5,2003.0,179.0,2182.0
2026-02-07 17:00:00,36563.5,2099.0,0.0,2099.0
2026-02-07 18:00:00,36731.0,2167.0,0.0,2167.0
2026-02-07 19:00:00,35114.0,2216.0,0.0,2216.0
2026-02-07 20:00:00,33023.0,2295.0,0.0,2295.0
2026-02-07 21:00:00,30703.0,2387.0,0.0,2387.0
2026-02-07 22:00:00,27867.5,2440.0,0.0,2440.0
2026-02-07 23:00:00,25854.5,2422.5,0.0,2422.5
2026-02-08 00:00:00,26492.5,2325.5,0.0,2325.5
2026-02-08 01:00:00,25883.0,2180.5,0.0,2180.5
2026-02-08 02:00:00,24505.5,2026.0,0.0,2026.0
2026-02-08 03:00:00,23047.5,1880.0,0.0,1880.0
2026-02-08 04:00:00,22329.0,1750.5,0.0,1750.5
2026-02-08 05:00:00,21976.0,1653.0,0.0,1653.0
2026-02-08 06:00:00,22898.5,1587.5,0.0,1587.5
2026-02-08 07:00:00,24719.5,1549.0,10.5,1559.5
2026-02-08 08:00:00,26921.0,1545.5,576.0,2121.5
2026-02-08 09:00:00,29130.5,1472.0,1544.5,3016.5
2026-02-08 10:00:00,30392.0,1398.5,2501.5,3900.0
2026-02-08 11:00:00,31098.5,1363.5,2990.5,4354.0
2026-02-08 12:00:00,32124.5,1346.0,2895.5,4241.5
2026-02-08 13:00:00,32484.0,1270.0,2719.0,3989.0
2026-02-08 14:00:00,32731.5,1267.0,1932.0,3199.0
2026-02-08 15:00:00,33943.5,1269.5,968.0,2237.5
2026-02-08 16:00:00,35666.5,1269.5,182.0,1451.5
2026-02-08 17:00:00,37836.5,1299.5,0.0,1299.5
2026-02-08 18:00:00,37456.5,1350.5,0.0,1350.5
2026-02-08 19:00:00,36232.0,1423.5,0.0,1423.5
2026-02-08 20:00:00,33762.0,1474.5,0.0,1474.5
2026-02-08 21:00:00,30900.5,1411.0,0.0,1411.0
2026-02-08 22:00:00,28023.5,1352.5,0.0,1352.5
2026-02-08 23:00:00,25287.0,1333.5,0.0,1333.5
2026-02-09 00:00:00,25899.5,1270.5,0.0,1270.5
2026-02-09 01:00:00,25728.0,1203.0,0.0,1203.0
2026-02-09 02:00:00,25038.0,1161.0,0.0,1161.0
2026-02-09 03:00:00,24135.5,1169.5,0.0,1169.5
2026-02-09 04:00:00,23815.0,1161.0,0.0,1161.0
2026-02-09 05:00:00,24245.5,1186.0,0.0,1186.0
2026-02-09 06:00:00,28750.5,1269.0,0.0,1269.0
2026-02-09 07:00:00,33613.0,1439.5,4.0,1443.5
2026-02-09 08:00:00,36009.5,1543.0,397.0,1940.0
2026-02-09 09:00:00,36811.0,1561.0,1531.0,3092.0
2026-02-09 10:00:00,36149.5,1587.5,2454.0,4041.5
2026-02-09 11:00:00,35477.5,1569.0,2929.0,4498.0
2026-02-09 12:00:00,34994.0,1578.0,3057.0,4635.0
2026-02-09 13:00:00,35285.0,1589.5,2550.0,4139.5
2026-02-09 14:00:00,35497.5,1592.0,1955.5,3547.5
2026-02-09 15:00:00,35713.5,1597.5,785.5,2383.0
2026-02-09 16:00:00,37866.5,1653.0,163.0,1816.0
2026-02-09 17:00:00,40220.0,1765.0,0.0,1765.0
2026-02-09 18:00:00,40121.5,1877.0,0.0,1877.0
2026-02-09 19:00:00,38081.0,1997.0,0.0,1997.0
2026-02-09 20:00:00,35498.0,2038.5,0.0,2038.5
2026-02-09 21:00:00,32548.5,1899.0,0.0,1899.0
2026-02-09 22:00:00,29117.0,1834.5,0.0,1834.5
2026-02-09 23:00:00,26518.0,1713.5,0.0,1713.5
2026-02-10 00:00:00,26663.0,1653.5,0.0,1653.5
2026-02-10 01:00:00,27004.0,1610.0,0.0,1610.0
2026-02-10 02:00:00,26100.0,1574.0,0.0,1574.0
2026-02-10 03:00:00,24942.0,1575.0,0.0,1575.0
2026-02-10 04:00:00,23947.0,1651.5,0.0,1651.5
2026-02-10 05:00:00,24798.5,1725.5,0.0,1725.5
2026-02-10 06:00:00,29017.0,1791.0,0.0,1791.0
2026-02-10 07:00:00,33476.0,1808.0,1.0,1809.0
2026-02-10 08:00:00,35648.0,1809.0,218.5,2027.5
2026-02-10 09:00:00,36810.0,1767.0,886.5,2653.5
2026-02-10 10:00:00,36804.5,1773.5,1337.5,3111.0
2026-02-10 11:00:00,36669.5,1862.0,1654.5,3516.5
2026-02-10 12:00:00,37130.5,1956.5,1654.5,3611.0
2026-02-10 13:00:00,37187.0,2045.0,1248.0,3293.0
2026-02-10 14:00:00,36744.5,2047.0,770.0,2817.0
2026-02-10 15:00:00,37188.5,2077.0,434.5,2511.5
2026-02-10 16:00:00,38715.5,2134.0,87.0,2221.0
2026-02-10 17:00:00,40901.0,2169.5,0.0,2169.5
2026-02-10 18:00:00,40701.5,2189.0,0.0,2189.0
2026-02-10 19:00:00,39186.5,2242.0,0.0,2242.0
2026-02-10 20:00:00,36632.5,2234.0,0.0,2234.0
2026-02-10 21:00:00,33417.5,2183.5,0.0,2183.5
2026-02-10 22:00:00,29725.5,2152.0,0.0,2152.0
2026-02-10 23:00:00,27188.0,2111.0,0.0,2111.0
2026-02-11 00:00:00,27201.5,2133.0,0.0,2133.0
2026-02-11 01:00:00,26672.0,2143.5,0.0,2143.5
2026-02-11 02:00:00,25469.5,2163.5,0.0,2163.5
2026-02-11 03:00:00,24517.0,2181.5,0.0,2181.5
2026-02-11 04:00:00,23684.5,2230.0,0.0,2230.0
2026-02-11 05:00:00,24475.0,2255.0,0.0,2255.0
2026-02-11 06:00:00,28551.0,2323.5,0.0,2323.5
2026-02-11 07:00:00,32841.0,2492.0,2.0,2494.0
2026-02-11 08:00:00,34852.0,2604.0,260.0,2864.0
2026-02-11 09:00:00,35362.0,2699.5,1024.5,3724.0
2026-02-11 10:00:00,35156.0,2735.5,2079.5,4815.0
2026-02-11 11:00:00,34424.5,2788.5,3008.5,5797.0
2026-02-11 12:00:00,34004.0,2797.0,3431.0,6228.0
2026-02-11 13:00:00,34158.0,2642.0,3451.0,6093.0
2026-02-11 14:00:00,34075.0,2500.5,2737.5,5238.0
2026-02-11 15:00:00,35373.0,2333.5,1192.0,3525.5
2026-02-11 16:00:00,37352.5,2190.0,266.5,2456.5
2026-02-11 17:00:00,39798.0,2128.5,0.0,2128.5
2026-02-11 18:00:00,39927.5,2099.5,0.0,2099.5
2026-02-11 19:00:00,38653.5,2135.0,0.0,2135.0
2026-02-11 20:00:00,36398.0,2120.0,0.0,2120.0
2026-02-11 21:00:00,32888.5,2071.0,0.0,2071.0
2026-02-11 22:00:00,29723.5,2139.0,0.0,2139.0
2026-02-11 23:00:00,26808.5,2107.0,0.0,2107.0
2026-02-12 00:00:00,26963.0,2056.5,0.0,2056.5
2026-02-12 01:00:00,26942.5,2065.0,0.0,2065.0
2026-02-12 02:00:00,25706.0,2099.0,0.0,2099.0
2026-02-12 03:00:00,24791.5,2205.5,0.0,2205.5
2026-02-12 04:00:00,24079.0,2320.0,0.0,2320.0
2026-02-12 05:00:00,24695.0,2396.0,0.0,2396.0
2026-02-12 06:00:00,28374.5,2467.0,0.0,2467.0
2026-02-12 07:00:00,33225.5,2566.0,15.5,2581.5
2026-02-12 08:00:00,35407.0,2582.5,467.0,3049.5
2026-02-12 09:00:00,36133.0,2516.0,1387.0,3903.0
2026-02-12 10:00:00,35434.0,2445.5,1875.0,4320.5
2026-02-12 11:00:00,35136.5,2465.0,2377.0,4842.0
2026-02-12 12:00:00,35249.0,2379.5,2398.0,4777.5
2026-02-12 13:00:00,35748.5,2301.5,2151.5,4453.0
2026-02-12 14:00:00,35715.5,2105.5,1811.0,3916.5
2026-02-12 15:00:00,36791.5,1896.0,1011.5,2907.5
2026-02-12 16:00:00,38339.5,1742.0,309.0,2051.0
2026-02-12 17:00:00,40528.5,1600.0,0.5,1600.5
2026-02-12 18:00:00,41124.5,1549.0,0.0,1549.0
2026-02-12 19:00:00,39939.5,1531.5,0.0,1531.5
2026-02-12 20:00:00,37434.0,1471.5,0.0,1471.5
2026-02-12 21:00:00,34664.0,1464.5,0.0,1464.5
2026-02-12 22:00:00,31018.0,1446.5,0.0,1446.5
2026-02-12 23:00:00,28237.5,1449.0,0.0,1449.0
2026-02-13 00:00:00,28414.0,1491.0,0.0,1491.0
2026-02-13 01:00:00,27768.0,1379.5,0.0,1379.5
2026-02-13 02:00:00,26108.5,1332.0,0.0,1332.0
2026-02-13 03:00:00,25376.0,1361.0,0.0,1361.0
2026-02-13 04:00:00,25067.5,1469.5,0.0,1469.5
2026-02-13 05:00:00,25678.0,1521.0,0.0,1521.0
2026-02-13 06:00:00,29886.5,1579.0,0.0,1579.0
2026-02-13 07:00:00,34829.0,1707.0,8.5,1715.5
2026-02-13 08:00:00,37144.0,1784.5,400.0,2184.5
2026-02-13 09:00:00,38120.0,1799.5,1330.5,3130.0
2026-02-13 10:00:00,37585.5,1821.0,2485.0,4306.0
2026-02-13 11:00:00,37161.5,1912.0,2779.0,4691.0
2026-02-13 12:00:00,36938.5,2119.5,3001.5,5121.0
2026-02-13 13:00:00,36252.0,2166.5,2344.0,4510.5
2026-02-13 14:00:00,35973.5,2303.0,1942.5,4245.5
2026-02-13 15:00:00,36071.0,2354.0,1119.5,3473.5
2026-02-13 16:00:00,37876.0,2370.0,221.0,2591.0
2026-02-13 17:00:00,39848.5,2377.5,0.5,2378.0
2026-02-13 18:00:00,39767.0,2342.0,0.0,2342.0
2026-02-13 19:00:00,38678.0,2265.5,0.0,2265.5
2026-02-13 20:00:00,36490.0,2136.0,0.0,2136.0
2026-02-13 21:00:00,33599.5,2000.5,0.0,2000.5
2026-02-13 22:00:00,30820.0,1900.5,0.0,1900.5
2026-02-13 23:00:00,28512.5,1799.5,0.0,1799.5
2026-02-14 00:00:00,28779.0,1671.0,0.0,1671.0
2026-02-14 01:00:00,28273.5,1574.0,0.0,1574.0
2026-02-14 02:00:00,27215.5,1469.0,0.0,1469.0
2026-02-14 03:00:00,26513.5,1436.5,0.0,1436.5
2026-02-14 04:00:00,25989.0,1367.5,0.0,1367.5
2026-02-14 05:00:00,25726.0,1265.5,0.0,1265.5
2026-02-14 06:00:00,27834.5,1153.5,0.0,1153.5
2026-02-14 07:00:00,29908.0,1057.5,91.0,1148.5
2026-02-14 08:00:00,31774.0,906.0,2513.5,3419.5
2026-02-14 09:00:00,30618.0,723.0,6399.5,7122.5
2026-02-14 10:00:00,28627.5,527.0,9189.0,9716.0
2026-02-14 11:00:00,27453.5,410.5,10440.5,10851.0
2026-02-14 12:00:00,27337.0,350.0,9948.5,10298.5
2026-02-14 13:00:00,28000.0,341.5,8132.5,8474.0
2026-02-14 14:00:00,29488.0,397.0,5336.0,5733.0
2026-02-14 15:00:00,32045.5,532.0,2183.0,2715.0
2026-02-14 16:00:00,35194.5,726.5,420.5,1147.0
2026-02-14 17:00:00,38350.0,982.0,0.5,982.5
2026-02-14 18:00:00,38703.0,1305.0,0.0,1305.0
2026-02-14 19:00:00,37075.0,1725.5,0.0,1725.5
2026-02-14 20:00:00,34552.5,2234.5,0.0,2234.5
2026-02-14 21:00:00,31713.0,2745.0,0.0,2745.0
2026-02-14 22:00:00,28642.0,3187.0,0.0,3187.0
2026-02-14 23:00:00,25579.5,3596.5,0.0,3596.5
2026-02-15 00:00:00,25512.0,3999.5,0.0,3999.5
2026-02-15 01:00:00,24837.5,4225.5,0.0,4225.5
2026-02-15 02:00:00,23889.0,4382.0,0.0,4382.0
2026-02-15 03:00:00,22744.0,4428.5,0.0,4428.5
2026-02-15 04:00:00,22316.5,4450.5,0.0,4450.5
2026-02-15 05:00:00,21826.5,4281.5,0.0,4281.5
2026-02-15 06:00:00,23008.0,4002.0,0.0,4002.0
2026-02-15 07:00:00,25283.5,3780.5,2.0,3782.5
2026-02-15 08:00:00,28507.0,3505.5,100.0,3605.5
2026-02-15 09:00:00,31990.5,3176.0,462.0,3638.0
2026-02-15 10:00:00,34140.5,2862.5,827.5,3690.0
2026-02-15 11:00:00,35724.0,2633.0,1089.0,3722.0
2026-02-15 12:00:00,36383.0,2496.0,1712.5,4208.5
2026-02-15 13:00:00,36089.5,2364.5,1691.5,4056.0
2026-02-15 14:00:00,35241.0,2327.0,1747.5,4074.5
2026-02-15 15:00:00,35213.5,2317.0,1263.0,3580.0
2026-02-15 16:00:00,36283.0,2207.0,535.5,2742.5
2026-02-15 17:00:00,38294.5,2108.0,5.5,2113.5
2026-02-15 18:00:00,38403.0,2181.0,0.0,2181.0
2026-02-15 19:00:00,36331.0,2322.5,0.0,2322.5
2026-02-15 20:00:00,34026.5,2390.5,0.0,2390.5
2026-02-15 21:00:00,31291.5,2514.5,0.0,2514.5
2026-02-15 22:00:00,28122.0,2705.0,0.0,2705.0
2026-02-15 23:00:00,25147.5,2886.5,0.0,2886.5
2026-02-16 00:00:00,25716.5,2895.5,0.0,2895.5
2026-02-16 01:00:00,25831.0,2915.5,0.0,2915.5
